x,y,z
2.01793,1.59226,22.5702
1.98203,1.68854,22.1558
1.95898,1.79024,21.751
1.94807,1.89769,21.3559
1.94872,2.01131,20.9707
1.96044,2.13162,20.5955
1.98285,2.25921,20.2305
2.01564,2.39478,19.876
2.05863,2.53908,19.5321
2.11171,2.69293,19.1994
2.17488,2.85722,18.878
2.24822,3.0329,18.5687
2.33189,3.22098,18.2719
2.42613,3.42254,17.9883
2.53129,3.63871,17.7187
2.64777,3.87067,17.4641
2.77605,4.11965,17.2255
2.91669,4.38692,17.0042
3.07031,4.67377,16.8018
3.23762,4.98152,16.6198
3.41935,5.31146,16.4602
3.61631,5.66487,16.3254
3.82935,6.04293,16.2179
4.05932,6.4467,16.1406
4.30712,6.87708,16.0968
4.5736,7.33468,16.0904
4.8596,7.8198,16.1256
5.16587,8.33223,16.2071
5.49306,8.87119,16.34
5.84162,9.43513,16.53
6.21179,10.0215,16.7832
6.60348,10.6268,17.1059
7.01621,11.2459,17.5046
7.44899,11.8721,17.9859
7.90019,12.4972,18.5559
8.36746,13.1106,19.2199
8.84758,13.6998,19.9822
9.33632,14.2501,20.8452
9.82838,14.7449,21.8088
10.3173,15.1659,22.8695
10.7954,15.4937,24.0203
11.2538,15.7088,25.2492
11.6829,15.7928,26.5396
12.0722,15.7294,27.8696
12.4107,15.5064,29.213
12.6878,15.1169,30.5395
12.8934,14.5608,31.8164
13.0187,13.8453,33.0106
13.0568,12.9855,34.0909
13.0034,12.0035,35.0297
12.8568,10.9274,35.8054
12.6185,9.78902,36.4039
12.2929,8.62194,36.819
11.8871,7.45892,37.0528
11.4107,6.3298,37.1144
10.8749,5.25983,37.0186
10.2919,4.26864,36.7844
9.67448,3.36983,36.4331
9.03507,2.5712,35.9863
8.38548,1.87535,35.465
7.7364,1.28056,34.8882
7.09719,0.781824,34.2727
6.4757,0.371824,33.6325
5.87827,0.0418339,32.9789
5.30979,-0.217544,32.3208
4.77376,-0.415802,31.6649
4.27245,-0.5621,31.0159
3.8071,-0.664992,30.3771
3.37801,-0.732248,29.7507
2.9848,-0.770781,29.1379
2.62649,-0.786627,28.5393
2.30165,-0.784968,27.955
2.00854,-0.770192,27.3848
1.74522,-0.74596,26.8285
1.5096,-0.715287,26.2855
1.29953,-0.680619,25.7553
1.11286,-0.643912,25.2374
0.94748,-0.606704,24.7313
0.801356,-0.570182,24.2365
0.672543,-0.535238,23.7526
0.55921,-0.502529,23.2791
0.459647,-0.472514,22.8157
0.372272,-0.4455,22.362
0.295629,-0.421672,21.9178
0.228389,-0.401123,21.4827
0.169344,-0.383879,21.0566
0.117399,-0.369915,20.6391
0.0715702,-0.359175,20.2301
0.0309715,-0.351583,19.8293
-0.00519018,-0.347054,19.4366
-0.0376243,-0.345503,19.0518
-0.0669653,-0.346853,18.6747
-0.0937801,-0.351036,18.3052
-0.118576,-0.358002,17.9431
-0.141809,-0.367719,17.5883
-0.163888,-0.380177,17.2406
-0.185184,-0.395391,16.8999
-0.206037,-0.413398,16.566
-0.226756,-0.434266,16.2389
-0.247632,-0.458087,15.9184
-0.268936,-0.484986,15.6044
-0.290927,-0.515117,15.2968
-0.313856,-0.548666,14.9955
-0.33797,-0.585854,14.7004
-0.363515,-0.626938,14.4114
-0.390738,-0.672213,14.1285
-0.419896,-0.722016,13.8515
-0.451253,-0.776725,13.5805
-0.485086,-0.836769,13.3153
-0.52169,-0.902625,13.056
-0.561381,-0.974827,12.8025
-0.604497,-1.05397,12.5548
-0.651403,-1.14071,12.313
-0.702496,-1.23578,12.0772
-0.75821,-1.33999,11.8473
-0.819017,-1.45424,11.6237
-0.885434,-1.5795,11.4063
-0.958029,-1.71688,11.1955
-1.03742,-1.86757,10.9915
-1.1243,-2.03289,10.7947
-1.2194,-2.2143,10.6056
-1.32356,-2.41338,10.4247
-1.43768,-2.63188,10.2527
-1.56275,-2.8717,10.0906
-1.69985,-3.13492,9.93924
-1.85018,-3.42379,9.80004
-2.01502,-3.74075,9.6745
-2.19581,-4.08841,9.56449
-2.39408,-4.46956,9.47229
-2.61149,-4.88716,9.40061
-2.84983,-5.34431,9.35271
-3.11104,-5.84418,9.33253
-3.39716,-6.39,9.34474
-3.71034,-6.98491,9.39492
-4.05283,-7.63186,9.48966
-4.42692,-8.33343,9.63675
-4.83489,-9.09156,9.84529
-5.27897,-9.90725,10.1259
-5.76118,-10.7802,10.4906
-6.28327,-11.708,10.9532
-6.84644,-12.6861,11.5291
-7.45122,-13.7063,12.2349
-8.0971,-14.7565,13.0882
-8.78222,-15.8193,14.1069
-9.50299,-16.8715,15.3079
-10.2536,-17.883,16.7054
-11.0256,-18.8164,18.3091
-11.8074,-19.6278,20.1215
-12.5841,-20.2669,22.1347
-13.3372,-20.6806,24.3274
-14.045,-20.8159,26.6629
-14.6828,-20.6258,29.0873
-15.2247,-20.0751,31.5304
-15.6444,-19.1474,33.9095
-15.9178,-17.8499,36.1348
-16.0251,-16.2164,38.1187
-15.9528,-14.3063,39.7849
-15.6954,-12.1997,41.0772
-15.2563,-9.98919,41.9662
-14.6474,-7.76941,42.4509
-13.8883,-5.62728,42.5566
-13.0043,-3.63413,42.3298
-12.0242,-1.84108,41.8298
-10.9776,-0.278004,41.121
-9.89355,1.04464,40.266
-8.79823,2.13212,39.3208
-7.71439,3.001,38.3317
-6.66065,3.67476,37.3348
-5.65143,4.18019,36.3559
-4.69719,4.54459,35.4125
-3.80484,4.79397,34.5149
-2.97828,4.95187,33.6681
-2.21893,5.03892,32.8731
-1.52626,5.07271,32.1288
-0.898257,5.06793,31.432
-0.331845,5.03662,30.7791
0.176806,4.98855,30.166
0.631988,4.9315,29.5888
1.03825,4.87165,29.0436
1.40021,4.81381,28.5272
1.72248,4.76169,28.0364
2.00951,4.71813,27.569
2.26559,4.68526,27.1227
2.49475,4.66462,26.6959
2.70078,4.65734,26.2872
2.88719,4.6642,25.8957
3.05722,4.68571,25.5205
3.21383,4.72217,25.1612
3.35974,4.77377,24.8175
3.49742,4.84055,24.4893
3.62908,4.92251,24.1766
3.75674,5.01958,23.8796
3.88222,5.13167,23.5987
4.00714,5.25865,23.3343
4.13298,5.40037,23.0869
4.26103,5.5567,22.8574
4.39248,5.72743,22.6465
4.52835,5.91238,22.455
4.66957,6.11129,22.2841
4.81694,6.32386,22.1348
4.97117,6.54972,22.0084
5.13283,6.7884,21.9061
5.30242,7.03931,21.8295
5.48032,7.30171,21.78
5.66677,7.57469,21.7591
5.86192,7.85711,21.7686
6.06579,8.1476,21.8101
6.27821,8.44449,21.8852
6.49891,8.74579,21.9955
6.7274,9.04918,22.1426
6.96301,9.35193,22.3278
7.20485,9.65094,22.5522
7.45181,9.94269,22.8166
7.70253,10.2232,23.1214
7.95537,10.4883,23.4665
8.20843,10.7332,23.8511
8.45955,10.9531,24.2739
8.70628,11.1429,24.7324
8.94593,11.2975,25.2236
9.17559,11.412,25.7433
9.39216,11.4819,26.2863
9.59246,11.5031,26.8464
9.77321,11.4722,27.4168
9.93121,11.3871,27.9894
10.0634,11.2464,28.556
10.1669,11.0505,29.1078
10.2394,10.8009,29.6358
10.2787,10.5008,30.1314
10.2834,10.1545,30.5866
10.2527,9.7678,30.9942
10.1865,9.34758,31.348
10.0852,8.90142,31.6433
9.95024,8.43743,31.8769
9.78342,7.9639,32.047
9.58727,7.48893,32.1535
9.36483,7.02017,32.1974
9.11954,6.56453,32.1814
8.85511,6.12807,32.1088
8.57545,5.71579,31.9839
8.2845,5.33162,31.8114
7.98615,4.97842,31.5965
7.68417,4.65806,31.3445
7.38206,4.37144,31.0603
7.08307,4.11872,30.7491
6.7901,3.89936,30.4153
6.50571,3.71231,30.0633
6.23209,3.55611,29.697
5.97107,3.42906,29.3198
5.72413,3.32928,28.9347
5.49243,3.25482,28.5444
5.27685,3.20374,28.1512
5.07797,3.17418,27.7571
4.89618,3.16437,27.3638
4.73164,3.17268,26.9728
4.58437,3.19766,26.5855
4.45424,3.23802,26.203
4.34103,3.29265,25.8262
4.24445,3.36062,25.4561
4.16414,3.44116,25.0935
4.09973,3.53369,24.7392
4.0508,3.63774,24.3939
4.01698,3.753,24.0584
3.99789,3.8793,23.7333
3.99315,4.01656,23.4195
4.00247,4.16481,23.1176
4.02553,4.32415,22.8284
4.06211,4.49476,22.5529
4.112,4.67688,22.2918
4.17504,4.87077,22.0461
4.25112,5.07672,21.817
4.34014,5.29502,21.6055
4.44208,5.52596,21.4128
4.55692,5.76979,21.2404
4.68466,6.02668,21.0896
4.82533,6.29673,20.962
4.97895,6.57993,20.8594
5.14553,6.87611,20.7835
5.32505,7.18491,20.7363
5.51747,7.50576,20.7199
5.72266,7.83781,20.7365
5.94042,8.17989,20.7883
6.17043,8.53044,20.8776
6.41224,8.88751,21.0067
6.66524,9.24865,21.1778
6.92862,9.61088,21.3931
7.20131,9.97068,21.6545
7.482,10.3239,21.9634
7.7691,10.6658,22.3211
8.06065,10.9911,22.7279
8.35437,11.2939,23.1837
8.64761,11.5678,23.6871
8.93734,11.8062,24.2359
9.2202,12.0022,24.8266
9.49246,12.1491,25.4542
9.75016,12.2405,26.1126
9.98911,12.2706,26.7938
10.205,12.2347,27.489
10.3936,12.1293,28.1878
10.5508,11.9528,28.879
10.6728,11.7052,29.5509
10.7563,11.3887,30.1916
10.7985,11.0077,30.7895
10.7976,10.5686,31.334
10.7525,10.0794,31.8156
10.6631,9.54985,32.2267
10.5303,8.99068,32.5616
10.356,8.41312,32.8169
10.1428,7.82846,32.9914
9.8944,7.2475,33.086
9.61493,6.68018,33.1034
9.30908,6.13519,33.0481
8.98185,5.61976,32.9258
8.63838,5.13956,32.7429
8.28377,4.69866,32.5064
7.92296,4.29961,32.2234
7.56059,3.94361,31.9011
7.20091,3.63068,31.5459
6.84773,3.35987,31.1641
6.50436,3.12948,30.7612
6.17361,2.93726,30.3423
5.85778,2.78062,29.9115
5.55871,2.65676,29.4727
5.27778,2.56281,29.0289
5.01598,2.49597,28.5829
4.77393,2.45355,28.1367
4.55196,2.43305,27.6922
4.35013,2.43219,27.251
4.1683,2.44894,26.8142
4.00613,2.48152,26.3829
3.86321,2.52841,25.9579
3.73899,2.58835,25.5401
3.63288,2.66029,25.1301
3.54426,2.74343,24.7284
3.4725,2.83716,24.3356
3.41699,2.94107,23.9522
3.37713,3.05491,23.5787
3.35237,3.17859,23.2155
3.34221,3.31216,22.8633
3.34622,3.45578,22.5226
3.36401,3.60972,22.1939
3.39527,3.77435,21.8779
3.43976,3.95012,21.5753
3.4973,4.13752,21.2869
3.56778,4.33711,21.0136
3.65116,4.5495,20.7562
3.74746,4.77529,20.5159
3.85676,5.01512,20.2939
3.97918,5.2696,20.0915
4.11491,5.53931,19.9101
4.26414,5.82476,19.7515
4.42711,6.12639,19.6175
4.60408,6.44452,19.51
4.79528,6.7793,19.4313
5.00095,7.13067,19.3837
5.22128,7.49832,19.37
5.45639,7.88162,19.3929
5.70632,8.27955,19.4554
5.97098,8.69061,19.5607
6.25013,9.11278,19.7119
6.54333,9.54339,19.9124
6.84987,9.97905,20.1654
7.16878,10.4156,20.4739
7.49873,10.848,20.8406
7.83798,11.2702,21.2678
8.18437,11.6754,21.757
8.53522,12.0559,22.3086
8.88734,12.4029,22.9222
9.23699,12.7072,23.5953
9.57987,12.9592,24.3242
9.91117,13.1491,25.103
10.2256,13.2674,25.9235
10.5176,13.3057,26.7756
10.7813,13.2568,27.6469
11.0108,13.1154,28.5232
11.2004,12.8788,29.3888
11.3448,12.5473,30.227
11.4395,12.1243,31.0211
11.4807,11.6164,31.7548
11.466,11.0335,32.4136
11.394,10.3882,32.9848
11.2651,9.69499,33.4587
11.0808,8.96987,33.8291
10.8441,8.22921,34.093
10.5594,7.48898,34.2509
10.232,6.76398,34.3062
9.86799,6.06717,34.2652
9.47412,5.40931,34.136
9.05737,4.79866,33.9281
8.62468,4.241,33.6516
8.18282,3.73973,33.317
7.73809,3.29615,32.9342
7.29624,2.90975,32.5127
6.86236,2.57859,32.061
6.44082,2.29967,31.5865
6.03522,2.06925,31.0958
5.64847,1.88318,30.5941
5.28279,1.73707,30.0861
4.93976,1.6266,29.5753
4.62041,1.54755,29.0646
4.3253,1.49601,28.5564
4.05454,1.46836,28.0523
3.80794,1.46139,27.5537
3.58503,1.47224,27.0617
3.38513,1.49846,26.5771
3.2074,1.53797,26.1003
3.05092,1.58905,25.6318
2.91469,1.65028,25.1721
2.7977,1.72057,24.7212
2.69893,1.79909,24.2795
2.61741,1.88526,23.8472
2.5522,1.97869,23.4244
2.50243,2.07921,23.0113
2.4673,2.1868,22.6081
2.44611,2.30161,22.215
2.43821,2.4239,21.8322
2.44308,2.55405,21.46
2.46027,2.69255,21.0987
2.48943,2.83999,20.7486
2.53031,2.99702,20.4103
2.58274,3.16439,20.0841
2.64663,3.34291,19.7706
2.72201,3.53344,19.4704
2.80896,3.73691,19.1844
2.90767,3.95429,18.9133
3.01838,4.18659,18.6582
3.14143,4.43485,18.4201
3.27721,4.70014,18.2005
3.42618,4.98351,18.0007
3.58886,5.286,17.8225
3.7658,5.60862,17.6679
3.95763,5.9523,17.539
4.16495,6.31784,17.4383
4.38842,6.7059,17.3687
4.62865,7.11691,17.3333
4.88626,7.551,17.3354
5.16177,8.00793,17.3791
5.45562,8.48696,17.4684
5.76811,8.98675,17.608
6.09934,9.50524,17.8025
6.44919,10.0395,18.0571
6.81718,10.5854,18.3769
7.20247,11.1378,18.7669
7.60373,11.6902,19.2321
8.01904,12.2345,19.7767
8.44584,12.7609,20.4042
8.88081,13.2583,21.1165
9.3198,13.7139,21.9142
9.75779,14.1135,22.7951
10.1888,14.4422,23.7546
10.6061,14.6846,24.7846
11.0019,14.8257,25.8736
11.368,14.8518,27.0061
11.6957,14.7514,28.1631
11.9762,14.5166,29.3222
12.201,14.144,30.4587
12.3624,13.6353,31.5465
12.4536,12.9979,32.5597
12.4699,12.2449,33.4739
12.408,11.3947,34.2683
12.2673,10.4695,34.9263
12.0494,9.49459,35.4372
11.758,8.49608,35.7963
11.3993,7.49956,36.0047
10.9809,6.52848,36.0689
10.512,5.60298,36
10.0025,4.73913,35.812
9.46279,3.94854,35.5211
8.90304,3.23847,35.144
8.33302,2.61217,34.6973
7.7617,2.06949,34.1964
7.19705,1.60755,33.6551
6.64588,1.22145,33.0853
6.11384,0.904955,32.497
5.6054,0.651056,31.8984
5.12392,0.452443,31.2959
4.67173,0.301872,30.6944
4.25029,0.192427,30.0974
3.86027,0.117692,29.5075
3.50169,0.0718529,28.9266
3.17406,0.0497493,28.3558
2.87647,0.0468791,27.7957
2.60769,0.0593788,27.2467
2.36629,0.083984,26.709
2.15068,0.11798,26.1823
1.95919,0.159146,25.6667
1.79011,0.205698,25.1618
1.64175,0.256236,24.6675
1.51247,0.30969,24.1834
1.40068,0.365271,23.7094
1.3049,0.422432,23.2452
1.22374,0.480828,22.7906
1.15591,0.540282,22.3453
1.10024,0.600758,21.9092
1.05568,0.662338,21.4821
1.02128,0.725202,21.0638
0.996207,0.789608,20.6543
0.979736,0.855886,20.2534
0.971246,0.924421,19.8609
0.970213,0.995652,19.4769
0.976206,1.07006,19.1011
0.988885,1.14818,18.7337
1.00799,1.23056,18.3745
1.03335,1.31782,18.0235
1.06487,1.41061,17.6808
1.1025,1.50962,17.3463
1.14631,1.61559,17.0203
1.19641,1.7293,16.7026
1.25297,1.85162,16.3936
1.31623,1.98343,16.0933
1.38652,2.12572,15.8022
1.46421,2.27953,15.5203
1.54974,2.44598,15.2482
1.64364,2.62627,14.9864
1.74648,2.82169,14.7353
1.85891,3.03364,14.4958
1.98168,3.26359,14.2686
2.11558,3.51314,14.0548
2.2615,3.78395,13.8555
2.4204,4.07782,13.6722
2.59334,4.39662,13.5066
2.78145,4.74228,13.3607
2.98593,5.11681,13.2368
3.20807,5.52225,13.1378
3.44923,5.96061,13.0668
3.71082,6.43383,13.0277
3.99432,6.94369,13.0248
4.30119,7.49172,13.0632
4.63291,8.07907,13.1488
4.99088,8.70631,13.2882
5.3764,9.37322,13.489
5.79057,10.0786,13.7595
6.23421,10.8197,14.109
6.70773,11.5924,14.5476
7.21098,12.39,15.0859
7.74311,13.2035,15.7347
8.30229,14.0208,16.5047
8.8856,14.826,17.4056
9.48867,15.5998,18.4455
10.1055,16.3188,19.6293
10.7284,16.9556,20.9579
11.3474,17.4801,22.4264
11.9506,17.86,24.0225
12.5243,18.063,25.7259
13.053,18.0591,27.5065
13.5199,17.8237,29.3256
13.9081,17.3405,31.1362
14.2011,16.6051,32.8855
14.3844,15.6262,34.5188
14.4462,14.4274,35.9835
14.3788,13.0455,37.2342
14.1794,11.5284,38.2364
13.8503,9.93091,38.9698
13.3988,8.30982,39.4294
12.8372,6.7189,39.625
12.1809,5.20486,39.5786
11.4483,3.80446,39.3213
10.6587,2.54316,38.8894
9.83158,1.43527,38.3203
8.98536,0.485119,37.6503
8.13675,-0.311034,36.9115
7.30021,-0.962878,36.1314
6.48769,-1.48398,35.3321
5.7086,-1.88998,34.5304
4.96992,-2.1972,33.7385
4.27642,-2.42161,32.9646
3.63097,-2.57815,32.2141
3.03477,-2.68032,31.4895
2.48772,-2.74004,30.7919
1.98868,-2.76759,30.1213
1.53571,-2.77172,29.4766
1.12628,-2.75972,28.8566
0.757491,-2.73763,28.2596
0.426181,-2.71037,27.6842
0.129079,-2.68191,27.1287
-0.137114,-2.65542,26.5917
-0.375653,-2.6334,26.0719
-0.589694,-2.61781,25.5682
-0.782257,-2.61017,25.0797
-0.956201,-2.61164,24.6056
-1.11421,-2.62311,24.1453
-1.25878,-2.64528,23.6981
-1.39225,-2.67867,23.2638
-1.51675,-2.72371,22.8421
-1.63427,-2.78077,22.4327
-1.74664,-2.85017,22.0356
-1.85552,-2.93222,21.6509
-1.96247,-3.02726,21.2785
-2.06894,-3.13562,20.9186
-2.17624,-3.2577,20.5716
-2.28563,-3.39394,20.2377
-2.39828,-3.54483,19.9174
-2.5153,-3.71093,19.6112
-2.63775,-3.89283,19.3199
-2.76665,-4.09122,19.0441
-2.90299,-4.30682,18.7848
-3.04773,-4.54038,18.5431
-3.20183,-4.79272,18.3203
-3.36622,-5.06466,18.1177
-3.54183,-5.35702,17.9371
-3.72956,-5.6706,17.7804
-3.93033,-6.00613,17.6497
-4.14501,-6.36427,17.5474
-4.37446,-6.74551,17.4763
-4.61948,-7.15012,17.4396
-4.88082,-7.57812,17.4406
-5.15914,-8.02914,17.483
-5.45498,-8.50234,17.5711
-5.76871,-8.99629,17.7093
-6.10051,-9.50884,17.9023
-6.4503,-10.037,18.1551
-6.81765,-10.5766,18.4726
-7.20174,-11.1226,18.86
-7.60129,-11.6682,19.3218
-8.0144,-12.2056,19.8622
-8.43856,-12.725,20.4846
-8.87048,-13.2155,21.1909
-9.30605,-13.6643,21.9812
-9.74032,-14.0576,22.8537
-10.1674,-14.3807,23.8035
-10.5806,-14.6183,24.8226
-10.9723,-14.7559,25.8996
-11.3345,-14.78,27.0191
-11.6585,-14.6795,28.1624
-11.9358,-14.4466,29.3076
-12.158,-14.0781,30.4304
-12.3175,-13.5756,31.505
-12.4077,-12.9465,32.5062
-12.4239,-12.2036,33.41
-12.363,-11.3649,34.1959
-12.2244,-10.4522,34.8477
-12.0095,-9.49013,35.3548
-11.7221,-8.5044,35.7124
-11.3682,-7.52006,35.9214
-10.9553,-6.56018,35.9882
-10.4923,-5.64459,35.9234
-9.98911,-4.78917,35.7407
-9.45575,-4.00547,35.456
-8.90236,-3.30077,35.0855
-8.33853,-2.67842,34.6455
-7.77314,-2.13843,34.1512
-7.21404,-1.6781,33.6162
-6.66801,-1.29274,33.0523
-6.14066,-0.976292,32.4695
-5.63644,-0.721944,31.8758
-5.15871,-0.522543,31.2777
-4.70984,-0.370988,30.68
-4.29129,-0.260478,30.0865
-3.90379,-0.184691,29.4997
-3.5474,-0.137889,28.9214
-3.22166,-0.114969,28.3529
-2.92572,-0.111472,27.7949
-2.65838,-0.123567,27.2477
-2.41826,-0.148012,26.7115
-2.2038,-0.182108,26.1864
-2.01337,-0.223646,25.6721
-1.8453,-0.27085,25.1684
-1.69793,-0.322324,24.6752
-1.56965,-0.377002,24.1923
-1.4589,-0.434101,23.7193
-1.36421,-0.493077,23.2561
-1.28423,-0.55359,22.8024
-1.21768,-0.615471,22.3582
-1.16342,-0.678692,21.9231
-1.12041,-0.743346,21.497
-1.08772,-0.809625,21.0798
-1.06454,-0.877803,20.6714
-1.05016,-0.948227,20.2716
-1.04397,-1.0213,19.8804
-1.04547,-1.0975,19.4977
-1.05425,-1.17731,19.1234
-1.06999,-1.2613,18.7576
-1.09245,-1.35008,18.4001
-1.12148,-1.44427,18.0511
-1.157,-1.54458,17.7105
-1.19901,-1.65173,17.3784
-1.24758,-1.76652,17.055
-1.30285,-1.88979,16.7403
-1.36505,-2.02243,16.4347
-1.43444,-2.16542,16.1383
-1.51137,-2.31978,15.8514
-1.59627,-2.48662,15.5745
-1.68962,-2.66715,15.308
-1.79197,-2.86261,15.0525
-1.90397,-3.07439,14.8087
-2.0263,-3.30394,14.5775
-2.15977,-3.55281,14.3599
-2.30521,-3.82264,14.157
-2.46358,-4.11517,13.9704
-2.63588,-4.43221,13.8016
-2.82322,-4.77567,13.6527
-3.02678,-5.14747,13.526
-3.24779,-5.54956,13.4242
-3.48758,-5.98389,13.3506
-3.74752,-6.4523,13.3089
-4.02901,-6.95647,13.3034
-4.33348,-7.49784,13.3391
-4.66234,-8.07743,13.4217
-5.01693,-8.69571,13.5578
-5.39848,-9.35237,13.7545
-5.80801,-10.0461,14.0202
-6.24629,-10.7742,14.3638
-6.71363,-11.5324,14.795
-7.20986,-12.3141,15.3239
-7.73404,-13.1105,15.9611
-8.28436,-13.9096,16.7167
-8.85789,-14.6961,17.6
-9.45033,-15.4512,18.6184
-10.0558,-16.1521,19.7766
-10.6667,-16.7727,21.0751
-11.2735,-17.2838,22.509
-11.8646,-17.6546,24.0665
-12.4267,-17.854,25.7276
-12.9449,-17.8534,27.4637
-13.403,-17.6291,29.2374
-13.7847,-17.1656,31.0037
-14.0741,-16.4582,32.7122
-14.2571,-15.515,34.3104
-14.3224,-14.3581,35.7478
-14.2625,-13.0221,36.9801
-14.0742,-11.5526,37.9739
-13.7596,-10.0017,38.7086
-13.3257,-8.42365,39.1784
-12.7837,-6.87046,39.3914
-12.1485,-5.38752,39.3678
-11.4376,-4.01102,39.1365
-10.6695,-2.76652,38.7317
-9.86317,-1.66891,38.1895
-9.03644,-0.723437,37.5445
-8.20569,0.0725387,36.8283
-7.38515,0.727593,36.0676
-6.58669,1.25425,35.2845
-5.8197,1.66726,34.4959
-5.09127,1.98221,33.7141
-4.40631,2.21448,32.9478
-3.76783,2.37859,32.2024
-3.17726,2.48775,31.4811
-2.63467,2.55369,30.7853
-2.13912,2.58658,30.1151
-1.68883,2.5951,29.4697
-1.28147,2.58654,28.8482
-0.914259,2.56693,28.249
-0.584192,2.54123,27.6708
-0.28811,2.51345,27.112
-0.0228153,2.4868,26.5714
0.214856,2.46382,26.0477
0.427983,2.4465,25.5397
0.619519,2.4364,25.0467
0.792265,2.43471,24.5678
0.948857,2.44235,24.1024
1.09176,2.46004,23.6499
1.22325,2.4883,23.21
1.34544,2.52759,22.7823
1.4603,2.57826,22.3667
1.56961,2.64066,21.9629
1.67504,2.71507,21.571
1.77811,2.80184,21.1911
1.88024,2.9013,20.8231
1.98274,3.01383,20.4673
2.08685,3.13988,20.124
2.19372,3.27993,19.7935
2.30445,3.43453,19.4763
2.42008,3.6043,19.173
2.54162,3.78993,18.8841
2.67006,3.99215,18.6106
2.80636,4.21177,18.3532
2.95146,4.44965,18.1132
3.10631,4.70669,17.8918
3.27185,4.98381,17.6905
3.44902,5.28195,17.5109
3.63875,5.60201,17.3551
3.84198,5.94486,17.2252
4.05963,6.31128,17.1238
4.2926,6.70189,17.0537
4.54177,7.11711,17.0181
4.80793,7.55708,17.0207
5.09182,8.02157,17.0654
5.39406,8.50986,17.1565
5.71511,9.02062,17.2988
6.05521,9.55178,17.4974
6.41437,10.1003,17.7575
6.79222,10.6622,18.0846
7.18803,11.232,18.4843
7.60051,11.803,18.9617
8.0278,12.3668,19.5214
8.46733,12.9133,20.1674
8.91573,13.4307,20.9021
9.36876,13.9056,21.7261
9.82121,14.323,22.6376
10.2669,14.667,23.6319
10.6987,14.9212,24.7006
11.1086,15.0694,25.8318
11.4878,15.0969,27.0093
11.8273,14.9915,28.2127
12.1176,14.7446,29.4185
12.3498,14.3525,30.6002
12.5156,13.817,31.7301
12.608,13.1462,32.7806
12.6218,12.3543,33.7257
12.5538,11.4611,34.5436
12.4034,10.4908,35.2169
12.1723,9.47034,35.7347
11.8648,8.42773,36.0926
11.4874,7.39019,36.2926
11.0484,6.38243,36.3422
10.5576,5.42546,36.2539
10.0256,4.53578,36.0433
9.46333,3.72506,35.7277
8.8815,3.00027,35.3252
8.29035,2.36415,34.8533
7.69919,1.81587,34.3282
7.11622,1.35181,33.7642
6.54842,0.966305,33.1737
6.00149,0.652415,32.5669
5.47989,0.402484,31.9517
4.98692,0.208647,31.3347
4.52482,0.0631972,30.7205
4.09489,-0.0411562,30.1126
3.69766,-0.111124,29.5133
3.33299,-0.152741,28.9242
3.00022,-0.171335,28.3464
2.69827,-0.171523,27.7802
2.42576,-0.15725,27.2259
2.18111,-0.13183,26.6835
1.96258,-0.0980114,26.1528
1.76838,-0.0580309,25.6335
1.5967,-0.0136807,25.1253
1.44572,0.0336342,24.6279
1.31371,0.0828407,24.141
1.199,0.133147,23.6643
1.10003,0.183997,23.1975
1.01533,0.235033,22.7404
0.943543,0.28606,22.2926
0.88344,0.337014,21.854
0.833905,0.387943,21.4244
0.793933,0.438982,21.0035
0.762636,0.490338,20.5911
0.73923,0.542277,20.1872
0.723035,0.595113,19.7916
0.713467,0.649198,19.4041
0.710032,0.704921,19.0247
0.712323,0.762699,18.6531
0.720011,0.82298,18.2894
0.732844,0.886237,17.9334
0.75064,0.952972,17.585
0.773283,1.02372,17.2443
0.80072,1.09904,16.9111
0.832959,1.17953,16.5854
0.870065,1.26582,16.2673
0.91216,1.35861,15.9568
0.959422,1.45861,15.6538
1.01208,1.56661,15.3586
1.07043,1.68345,15.0713
1.13481,1.81004,14.7919
1.20562,1.94736,14.5207
1.28332,2.09648,14.2581
1.36844,2.25854,14.0044
1.46155,2.43478,13.7599
1.56331,2.62656,13.5253
1.67445,2.83532,13.3013
1.79577,3.06264,13.0885
1.92813,3.3102,12.8881
2.07251,3.57982,12.7011
2.22996,3.87342,12.5289
2.4016,4.19305,12.3733
2.58867,4.54087,12.2361
2.7925,4.91915,12.1198
3.01449,5.33018,12.0271
3.25615,5.77633,11.9612
3.51906,6.25991,11.9262
3.80488,6.78314,11.9264
4.11529,7.34803,11.9672
4.452,7.95625,12.0547
4.81669,8.60895,12.196
5.21096,9.30652,12.3991
5.63624,10.0483,12.6731
6.09371,10.8323,13.0284
6.58415,11.6547,13.4761
7.10779,12.5093,14.0282
7.66414,13.3871,14.6975
8.25172,14.2758,15.4965
8.86783,15.1589,16.4374
9.50825,16.0156,17.5307
10.167,16.8202,18.7837
10.8358,17.5424,20.1996
11.5044,18.1477,21.7751
12.1598,18.599,23.4988
12.7867,18.8578,25.3495
13.3679,18.8883,27.2948
13.8843,18.6598,29.2913
14.3165,18.1516,31.2853
14.6452,17.3562,33.216
14.8534,16.2826,35.019
14.9271,14.9572,36.6326
14.8572,13.4232,38.0031
14.6401,11.737,39.0903
14.2785,9.96353,39.8715
13.781,8.1696,40.3425
13.1617,6.41801,40.5168
12.4389,4.76235,40.4227
11.6337,3.24368,40.0987
10.7684,1.88918,39.5884
9.8651,0.712614,38.9366
8.94452,-0.283865,38.1847
8.02517,-1.10722,37.3696
