i,x,y,z
40519,-2.54633,-1.41035,24.6714
40520,-2.44176,-1.48447,24.2186
40521,-2.35452,-1.56515,23.7752
40522,-2.28355,-1.65201,23.3413
40523,-2.2279,-1.74484,22.917
40524,-2.18666,-1.84362,22.5024
40525,-2.15904,-1.94846,22.0976
40526,-2.14433,-2.05962,21.7027
40527,-2.14191,-2.17748,21.3179
40528,-2.15129,-2.3025,20.9433
40529,-2.17203,-2.43525,20.5793
40530,-2.20384,-2.57638,20.2261
40531,-2.24648,-2.72663,19.8839
40532,-2.29984,-2.88678,19.5534
40533,-2.36388,-3.05771,19.2348
40534,-2.43864,-3.24034,18.9287
40535,-2.52428,-3.43567,18.6359
40536,-2.62101,-3.64474,18.357
40537,-2.72914,-3.86864,18.093
40538,-2.84905,-4.1085,17.8448
40539,-2.98119,-4.36551,17.6137
40540,-3.1261,-4.64087,17.4011
40541,-3.28435,-4.93577,17.2084
40542,-3.45661,-5.25141,17.0376
40543,-3.64356,-5.58897,16.8907
40544,-3.84594,-5.94953,16.7701
40545,-4.06453,-6.33408,16.6785
40546,-4.30011,-6.74342,16.6189
40547,-4.55345,-7.17815,16.5949
40548,-4.82529,-7.63854,16.6102
40549,-5.11631,-8.12444,16.6691
40550,-5.42709,-8.63517,16.7764
40551,-5.75804,-9.16939,16.9371
40552,-6.10939,-9.72491,17.1568
40553,-6.48107,-10.2985,17.4411
40554,-6.87268,-10.8859,17.796
40555,-7.28335,-11.4812,18.2275
40556,-7.71168,-12.0771,18.7412
40557,-8.15562,-12.6643,19.3421
40558,-8.61235,-13.232,20.0343
40559,-9.07817,-13.7672,20.8204
40560,-9.54842,-14.255,21.7009
40561,-10.0174,-14.6793,22.6734
40562,-10.4784,-15.0227,23.7324
40563,-10.9235,-15.2673,24.8685
40564,-11.3441,-15.3959,26.0678
40565,-11.7306,-15.393,27.312
40566,-12.0732,-15.2459,28.5785
40567,-12.3619,-14.9465,29.8409
40568,-12.5871,-14.492,31.0702
40569,-12.7402,-13.8862,32.2362
40570,-12.8142,-13.1396,33.3094
40571,-12.804,-12.2694,34.2629
40572,-12.7068,-11.2989,35.0743
40573,-12.5228,-10.2553,35.7271
40574,-12.2547,-9.16868,36.2118
40575,-11.9078,-8.06927,36.5262
40576,-11.4899,-6.98585,36.6751
40577,-11.0105,-5.94383,36.6689
40578,-10.4804,-4.96412,36.5229
40579,-9.91113,-4.06244,36.2549
40580,-9.31449,-3.24916,35.8845
40581,-8.70174,-2.52967,35.4312
40582,-8.08342,-1.90497,34.9134
40583,-7.469,-1.37254,34.3478
40584,-6.86664,-0.927196,33.749
40585,-6.28315,-0.561923,33.1288
40586,-5.72398,-0.268647,32.4973
40587,-5.19325,-0.0388309,31.8619
40588,-4.69388,0.13605,31.2285
40589,-4.22771,0.264171,30.6012
40590,-3.79567,0.353127,29.9829
40591,-3.39789,0.409805,29.3755
40592,-3.03388,0.440317,28.7803
40593,-2.70265,0.449994,28.1977
40594,-2.40284,0.443409,27.6281
40595,-2.13282,0.424429,27.0713
40596,-1.89076,0.396277,26.527
40597,-1.67476,0.361596,25.9951
40598,-1.48284,0.322525,25.475
40599,-1.31304,0.280761,24.9664
40600,-1.16345,0.237628,24.4688
40601,-1.03222,0.194129,23.982
40602,-0.917613,0.151002,23.5054
40603,-0.817973,0.108764,23.0389
40604,-0.731777,0.0677515,22.582
40605,-0.657619,0.028156,22.1345
40606,-0.594214,-0.0099487,21.6962
40607,-0.540398,-0.0465807,21.2667
40608,-0.495121,-0.0818302,20.8459
40609,-0.457445,-0.115843,20.4336
40610,-0.42654,-0.148806,20.0296
40611,-0.40167,-0.180938,19.6336
40612,-0.382194,-0.212481,19.2456
40613,-0.367555,-0.243694,18.8654
40614,-0.357275,-0.274849,18.4928
40615,-0.350946,-0.306226,18.1276
40616,-0.348228,-0.338115,17.7698
40617,-0.34884,-0.370813,17.4191
40618,-0.352556,-0.404622,17.0755
40619,-0.359203,-0.439855,16.7389
40620,-0.368652,-0.476834,16.4091
40621,-0.380818,-0.515892,16.086
40622,-0.395658,-0.557376,15.7696
40623,-0.413166,-0.601651,15.4596
40624,-0.433371,-0.6491,15.1561
40625,-0.456339,-0.700132,14.859
40626,-0.482168,-0.755183,14.5681
40627,-0.510992,-0.814719,14.2835
40628,-0.542975,-0.879243,14.0051
40629,-0.578318,-0.9493,13.7329
40630,-0.617255,-1.02548,13.4668
40631,-0.660059,-1.10843,13.2068
40632,-0.707039,-1.19884,12.9531
40633,-0.758544,-1.29749,12.7057
40634,-0.814967,-1.40521,12.4646
40635,-0.876747,-1.52292,12.2301
40636,-0.944374,-1.65163,12.0022
40637,-1.01839,-1.79243,11.7813
40638,-1.09939,-1.94654,11.5676
40639,-1.18805,-2.11528,11.3615
40640,-1.28509,-2.30009,11.1636
40641,-1.39133,-2.50256,10.9743
40642,-1.50765,-2.72441,10.7945
40643,-1.63502,-2.96752,10.625
40644,-1.77452,-3.23393,10.4669
40645,-1.92731,-3.52586,10.3216
40646,-2.09467,-3.84567,10.1906
40647,-2.27799,-4.19592,10.0758
40648,-2.47878,-4.57931,9.97953
40649,-2.69866,-4.99868,9.90462
40650,-2.93939,-5.457,9.85435
40651,-3.20283,-5.9573,9.83269
40652,-3.49096,-6.50259,9.84436
40653,-3.80586,-7.0958,9.89495
40654,-4.14967,-7.73962,9.99105
40655,-4.52457,-8.43629,10.1404
40656,-4.93272,-9.18742,10.3521
40657,-5.37617,-9.99358,10.6364
40658,-5.85678,-10.854,11.0054
40659,-6.37604,-11.7659,11.4723
40660,-6.93497,-12.724,12.052
40661,-7.53379,-13.7199,12.7605
40662,-8.17173,-14.7409,13.6145
40663,-8.84665,-15.7694,14.6306
40664,-9.55466,-16.7822,15.8242
40665,-10.2897,-17.7495,17.2082
40666,-11.0433,-18.6349,18.7902
40667,-11.8037,-19.3957,20.571
40668,-12.5562,-19.9842,22.5411
40669,-13.2827,-20.35,24.6781
40670,-13.9621,-20.4439,26.945
40671,-14.5709,-20.223,29.2888
40672,-15.0842,-19.6561,31.642
40673,-15.4773,-18.7302,33.9253
40674,-15.7278,-17.4546,36.0545
40675,-15.8174,-15.863,37.9476
40676,-15.7341,-14.0131,39.534
40677,-15.4731,-11.9811,40.7626
40678,-15.0383,-9.85394,41.6068
40679,-14.4414,-7.72045,42.0664
40680,-13.7014,-5.66182,42.1657
40681,-12.8423,-3.74471,41.9482
40682,-11.8913,-2.01709,41.4693
40683,-10.8768,-0.507268,40.7893
40684,-9.82622,0.774476,39.9669
40685,-8.76453,1.83254,39.0547
40686,-7.71342,2.68197,38.0965
40687,-6.69073,3.34446,37.1269
40688,-5.71036,3.84498,36.1709
40689,-4.78245,4.2092,35.2454
40690,-3.91377,4.46171,34.361
40691,-3.10822,4.62493,33.5228
40692,-2.3673,4.71865,32.7326
40693,-1.69063,4.75982,31.9895
40694,-1.0764,4.76266,31.2911
40695,-0.521718,4.73895,30.6342
40696,-0.0229679,4.69823,30.0151
40697,0.42394,4.64819,29.4302
40698,0.823359,4.59494,28.8762
40699,1.17974,4.54327,28.3499
40700,1.49753,4.4969,27.8485
40701,1.78103,4.45869,27.3699
40702,2.03441,4.43079,26.912
40703,2.26158,4.4148,26.4732
40704,2.46624,4.41188,26.0524
40705,2.65181,4.42285,25.6485
40706,2.82146,4.44829,25.2608
40707,2.9781,4.48855,24.8889
40708,3.12439,4.54388,24.5325
40709,3.26276,4.61438,24.1916
40710,3.39541,4.70012,23.866
40711,3.52434,4.8011,23.5562
40712,3.65134,4.91732,23.2623
40713,3.77805,5.04872,22.985
40714,3.90594,5.19527,22.7246
40715,4.03633,5.3569,22.4821
40716,4.17043,5.53355,22.2581
40717,4.30929,5.72512,22.0536
40718,4.45389,5.93149,21.8698
40719,4.60508,6.15249,21.7076
40720,4.76361,6.38788,21.5686
40721,4.93014,6.63734,21.454
40722,5.10522,6.90042,21.3654
40723,5.28931,7.17653,21.3045
40724,5.48276,7.4649,21.273
40725,5.68579,7.76451,21.2727
40726,5.89852,8.07413,21.3057
40727,6.12088,8.39219,21.3737
40728,6.35268,8.71677,21.4787
40729,6.59354,9.04557,21.6226
40730,6.84285,9.37586,21.8072
40731,7.09982,9.70443,22.034
40732,7.36338,10.0276,22.3042
40733,7.63218,10.3412,22.6188
40734,7.90459,10.6406,22.978
40735,8.17867,10.9206,23.3816
40736,8.45216,11.1757,23.8285
40737,8.72247,11.4003,24.3168
40738,8.9867,11.5883,24.8435
40739,9.24167,11.7339,25.4043
40740,9.48397,11.8316,25.9941
40741,9.70997,11.8762,26.6064
40742,9.91596,11.8634,27.2335
40743,10.0982,11.79,27.8668
40744,10.2531,11.6541,28.4967
40745,10.3773,11.4552,29.1133
40746,10.4678,11.1946,29.7062
40747,10.522,10.8754,30.2654
40748,10.5379,10.5023,30.7812
40749,10.5146,10.0816,31.2449
40750,10.4514,9.62104,31.6492
40751,10.3488,9.12944,31.9883
40752,10.208,8.61618,32.2582
40753,10.0312,8.09098,32.4567
40754,9.82103,7.56336,32.5834
40755,9.58089,7.04232,32.6397
40756,9.31468,6.53602,32.6284
40757,9.02662,6.05152,32.5537
40758,8.72116,5.59463,32.4206
40759,8.40281,5.16986,32.2347
40760,8.07603,4.78043,32.002
40761,7.74508,4.42831,31.7287
40762,7.41396,4.1144,31.4208
40763,7.08632,3.83863,31.0838
40764,6.76544,3.60018,30.7231
40765,6.45415,3.3976,30.3436
40766,6.15486,3.22903,29.9493
40767,5.86958,3.09231,29.5442
40768,5.59988,2.98512,29.1316
40769,5.34697,2.90509,28.7142
40770,5.11174,2.84988,28.2944
40771,4.89474,2.81727,27.8744
40772,4.69631,2.80517,27.4558
40773,4.51652,2.81168,27.0401
40774,4.35528,2.83511,26.6285
40775,4.21238,2.87398,26.2222
40776,4.08748,2.92702,25.8221
40777,3.98014,2.99317,25.4289
40778,3.88992,3.07157,25.0434
40779,3.81631,3.16157,24.6663
40780,3.7588,3.26265,24.2983
40781,3.71692,3.37451,23.9399
40782,3.69017,3.49695,23.5917
40783,3.67813,3.62992,23.2545
40784,3.6804,3.77348,22.9288
40785,3.69664,3.9278,22.6153
40786,3.72655,4.09312,22.3148
40787,3.76989,4.26977,22.0281
40788,3.82647,4.45813,21.7559
40789,3.89618,4.65861,21.4994
40790,3.97894,4.87166,21.2593
40791,4.07473,5.09774,21.0371
40792,4.18356,5.33729,20.8337
40793,4.3055,5.59074,20.6508
40794,4.44064,5.85843,20.4897
40795,4.5891,6.14066,20.3521
40796,4.751,6.4376,20.2398
40797,4.92646,6.74926,20.1549
40798,5.11559,7.0755,20.0994
40799,5.31845,7.41591,20.0756
40800,5.53507,7.76981,20.086
40801,5.76536,8.1362,20.1331
40802,6.00916,8.51365,20.2197
40803,6.26613,8.90027,20.3485
40804,6.53579,9.29365,20.5221
40805,6.81743,9.69076,20.7433
40806,7.11009,10.0879,21.0145
40807,7.41253,10.4808,21.3379
40808,7.72315,10.8641,21.7152
40809,8.04001,11.2322,22.1476
40810,8.36072,11.5782,22.6354
40811,8.6825,11.8951,23.1778
40812,9.00209,12.1751,23.773
40813,9.31579,12.4099,24.4176
40814,9.61948,12.5916,25.1065
40815,9.90866,12.7122,25.8333
40816,10.1786,12.7645,26.5893
40817,10.4242,12.7423,27.3645
40818,10.6405,12.6409,28.1472
40819,10.8227,12.4576,28.9242
40820,10.966,12.1919,29.682
40821,11.0666,11.846,30.4062
40822,11.1209,11.4244,31.0831
40823,11.1266,10.9346,31.6998
40824,11.0822,10.386,32.245
40825,10.9875,9.79008,32.7093
40826,10.8433,9.15973,33.0861
40827,10.6517,8.50844,33.3714
40828,10.4158,7.84973,33.5639
40829,10.14,7.19654,33.665
40830,9.82891,6.56063,33.6783
40831,9.48821,5.95218,33.6097
40832,9.1237,5.37952,33.466
40833,8.74137,4.84896,33.2554
40834,8.34716,4.36488,32.9864
40835,7.94676,3.92977,32.6675
40836,7.54546,3.54449,32.307
40837,7.14808,3.20854,31.9126
40838,6.75887,2.92028,31.4914
40839,6.38147,2.67725,31.0496
40840,6.01893,2.47643,30.5928
40841,5.67369,2.31444,30.1255
40842,5.34762,2.18777,29.6516
40843,5.04209,2.09289,29.1744
40844,4.75801,2.02638,28.6964
40845,4.49588,1.98506,28.22
40846,4.25585,1.96597,27.7466
40847,4.03782,1.96647,27.2778
40848,3.84144,1.98424,26.8147
40849,3.66618,2.01724,26.358
40850,3.51141,2.06377,25.9085
40851,3.3764,2.12242,25.4667
40852,3.26035,2.19205,25.0333
40853,3.16247,2.27178,24.6085
40854,3.08195,2.36095,24.1927
40855,3.01802,2.45912,23.7864
40856,2.96994,2.56605,23.3898
40857,2.93702,2.68164,23.0033
40858,2.91866,2.80597,22.6273
40859,2.91431,2.93923,22.2622
40860,2.9235,3.08174,21.9083
40861,2.94585,3.23393,21.5662
40862,2.98103,3.39631,21.2364
40863,3.02884,3.56946,20.9195
40864,3.08912,3.75407,20.6161
40865,3.16182,3.95083,20.327
40866,3.24694,4.16052,20.0531
40867,3.34458,4.38395,19.7954
40868,3.45488,4.62194,19.555
40869,3.57807,4.87532,19.333
40870,3.71443,5.14493,19.131
40871,3.86429,5.43155,18.9506
40872,4.02801,5.73592,18.7934
40873,4.20601,6.05871,18.6616
40874,4.3987,6.40045,18.5574
40875,4.6065,6.7615,18.4833
40876,4.82983,7.142,18.442
40877,5.06905,7.54183,18.4365
40878,5.32447,7.96049,18.4702
40879,5.5963,8.39704,18.5467
40880,5.88462,8.85003,18.6695
40881,6.18932,9.31735,18.8428
40882,6.51007,9.79613,19.0705
40883,6.84627,10.2827,19.3568
40884,7.19697,10.7722,19.7055
40885,7.56079,11.259,20.1202
40886,7.93591,11.7361,20.6041
40887,8.31993,12.1952,21.1594
40888,8.70986,12.6271,21.7872
40889,9.10205,13.0213,22.4871
40890,9.49214,13.3663,23.257
40891,9.87509,13.6503,24.0925
40892,10.2452,13.861,24.9865
40893,10.5961,13.9868,25.9295
40894,10.921,14.0168,26.9088
40895,11.2128,13.9422,27.9091
40896,11.4645,13.7567,28.9128
40897,11.6691,13.4574,29.9001
40898,11.8202,13.0451,30.8505
40899,11.9124,12.5251,31.7432
40900,11.9415,11.9067,32.5586
40901,11.9048,11.2033,33.2792
40902,11.8012,10.4317,33.8907
40903,11.6315,9.61099,34.383
40904,11.3983,8.76151,34.75
40905,11.1058,7.90369,34.9906
40906,10.76,7.05688,35.1076
40907,10.3677,6.23835,35.1077
40908,9.93683,5.46264,35.0004
40909,9.47568,4.7411,34.7974
40910,8.99272,4.08176,34.5114
40911,8.49618,3.48948,34.1554
40912,7.99387,2.96624,33.7422
40913,7.4929,2.51159,33.2837
40914,6.99957,2.12313,32.7906
40915,6.51926,1.79702,32.2722
40916,6.05645,1.52844,31.7364
40917,5.61469,1.31201,31.1898
40918,5.19667,1.14212,30.6377
40919,4.80429,1.01318,30.0843
40920,4.43874,0.919854,29.5326
40921,4.10062,0.857132,28.9853
40922,3.79,0.820467,28.444
40923,3.50654,0.805794,27.9101
40924,3.24958,0.809552,27.3844
40925,3.01819,0.828671,26.8675
40926,2.81128,0.860551,26.3598
40927,2.62762,0.90303,25.8615
40928,2.46593,0.954347,25.3728
40929,2.32487,1.0131,24.8937
40930,2.20314,1.07821,24.4242
40931,2.09947,1.14887,23.9642
40932,2.01263,1.22454,23.5138
40933,1.94148,1.30488,23.073
40934,1.88497,1.38974,22.6416
40935,1.84213,1.47913,22.2197
40936,1.8121,1.57319,21.8073
40937,1.79411,1.67221,21.4044
40938,1.78752,1.77655,21.0111
40939,1.79175,1.8867,20.6275
40940,1.80637,2.00321,20.2537
40941,1.83102,2.12672,19.8898
40942,1.86544,2.25792,19.5361
40943,1.90948,2.39761,19.1927
40944,1.96306,2.54661,18.86
40945,2.02621,2.70583,18.5384
40946,2.09904,2.87625,18.2283
40947,2.18173,3.05889,17.9302
40948,2.27457,3.25484,17.6448
40949,2.37792,3.46526,17.3728
40950,2.4922,3.69136,17.115
40951,2.61793,3.93441,16.8725
40952,2.7557,4.19574,16.6465
40953,2.90617,4.4767,16.4384
40954,3.07006,4.77867,16.2498
40955,3.24817,5.10307,16.0825
40956,3.44133,5.45127,15.9388
40957,3.65046,5.82461,15.821
40958,3.87648,6.22435,15.7322
40959,4.12035,6.65158,15.6755
40960,4.38304,7.1072,15.6546
40961,4.66549,7.59178,15.6738
40962,4.96858,8.10549,15.7377
40963,5.29312,8.64796,15.8516
40964,5.63974,9.2181,16.0211
40965,6.0089,9.81392,16.2526
40966,6.40074,10.4324,16.5527
40967,6.81508,11.069,16.9284
40968,7.2512,11.7178,17.3867
40969,7.70785,12.3709,17.9345
40970,8.183,13.0183,18.5783
40971,8.6738,13.648,19.3235
40972,9.17637,14.2453,20.1739
40973,9.68572,14.7934,21.131
40974,10.1956,15.2734,22.1933
40975,10.6986,15.665,23.3552
40976,11.1858,15.9469,24.6067
40977,11.6473,16.0985,25.9325
40978,12.0722,16.1007,27.3116
40979,12.4491,15.9383,28.7178
40980,12.7662,15.6009,30.1202
40981,13.0124,15.085,31.4845
40982,13.1776,14.3952,32.7747
40983,13.2536,13.5445,33.9561
40984,13.2343,12.5539,34.997
40985,13.117,11.4518,35.8716
40986,12.9019,10.2716,36.5618
40987,12.5927,9.04933,37.058
40988,12.196,7.82108,37.3599
40989,11.7212,6.62038,37.4752
40990,11.1799,5.47618,37.4187
40991,10.5849,4.41143,37.2101
40992,9.94978,3.44253,36.872
40993,9.28792,2.57933,36.4282
40994,8.61219,1.82576,35.9015
40995,7.93433,1.18077,35.3132
40996,7.26466,0.639469,34.6821
40997,6.61193,0.194234,34.0236
40998,5.98321,-0.164268,33.3505
40999,5.384,-0.446207,32.6728
41000,4.81826,-0.661928,31.9977
41001,4.28863,-0.821455,31.3305
41002,3.79655,-0.93416,30.6749
41003,3.34249,-1.00857,30.0332
41004,2.9261,-1.05227,29.4065
41005,2.5464,-1.07188,28.7954
41006,2.20189,-1.07309,28.2
41007,1.89074,-1.0607,27.62
41008,1.61088,-1.03872,27.0549
41009,1.36006,-1.01047,26.5042
41010,1.136,-0.978623,25.9671
41011,0.936372,-0.945343,25.443
41012,0.758908,-0.91233,24.9314
41013,0.601406,-0.880907,24.4317
41014,0.461764,-0.852084,23.9434
41015,0.337996,-0.826617,23.466
41016,0.228244,-0.805057,22.9991
41017,0.130783,-0.787795,22.5422
41018,0.0440206,-0.775097,22.0952
41019,-0.0335056,-0.76714,21.6577
41020,-0.103131,-0.764033,21.2293
41021,-0.166072,-0.765842,20.81
41022,-0.223435,-0.772609,20.3994
41023,-0.276225,-0.784365,19.9974
41024,-0.325353,-0.801145,19.6038
41025,-0.371647,-0.822996,19.2184
41026,-0.415863,-0.849986,18.8411
41027,-0.458692,-0.882211,18.4718
41028,-0.50077,-0.919802,18.1103
41029,-0.542688,-0.962928,17.7566
41030,-0.584996,-1.0118,17.4105
41031,-0.628218,-1.06668,17.072
41032,-0.672853,-1.12788,16.741
41033,-0.719384,-1.19577,16.4175
41034,-0.768288,-1.27077,16.1015
41035,-0.820038,-1.35336,15.793
41036,-0.875112,-1.4441,15.492
41037,-0.934,-1.54362,15.1986
41038,-0.997207,-1.6526,14.9129
41039,-1.06526,-1.77185,14.6351
41040,-1.13872,-1.90221,14.3653
41041,-1.21816,-2.04466,14.1039
41042,-1.30423,-2.20024,13.8511
41043,-1.3976,-2.37013,13.6074
41044,-1.49899,-2.55559,13.3733
41045,-1.60919,-2.75801,13.1493
41046,-1.72905,-2.9789,12.9363
41047,-1.85948,-3.21991,12.7352
41048,-2.00148,-3.48281,12.5471
41049,-2.15612,-3.76949,12.3732
41050,-2.32455,-4.08198,12.2153
41051,-2.50803,-4.42243,12.0751
41052,-2.70789,-4.7931,11.9549
41053,-2.92556,-5.19633,11.8574
41054,-3.16257,-5.6345,11.7858
41055,-3.4205,-6.11,11.7437
41056,-3.70103,-6.62514,11.7356
41057,-4.0059,-7.18207,11.7665
41058,-4.33685,-7.78264,11.8425
41059,-4.69563,-8.42824,11.9703
41060,-5.08392,-9.11956,12.158
41061,-5.50324,-9.85636,12.4145
41062,-5.95493,-10.6371,12.7498
41063,-6.43992,-11.4585,13.1752
41064,-6.95869,-12.3151,13.7028
41065,-7.51099,-13.1987,14.3454
41066,-8.09567,-14.0978,15.1161
41067,-8.71042,-14.997,16.0275
41068,-9.35145,-15.8762,17.091
41069,-10.0132,-16.7106,18.3155
41070,-10.688,-17.4707,19.7056
41071,-11.366,-18.1222,21.2602
41072,-12.0347,-18.6274,22.9702
41073,-12.6792,-18.9472,24.8169
41074,-13.2822,-19.0435,26.7703
41075,-13.8249,-18.883,28.7891
41076,-14.2871,-18.4414,30.8208
41077,-14.6493,-17.7069,32.8043
41078,-14.893,-16.6841,34.6743
41079,-15.0031,-15.3958,36.3661
41080,-14.9688,-13.8821,37.8219
41081,-14.785,-12.1982,38.9967
41082,-14.4529,-10.4092,39.8628
41083,-13.9798,-8.58386,40.4114
41084,-13.379,-6.78824,40.6527
41085,-12.6682,-5.07983,40.6127
41086,-11.8687,-3.50378,40.3292
41087,-11.0029,-2.09103,39.8466
41088,-10.0938,-0.858422,39.2107
41089,-9.16276,0.189676,38.4653
41090,-8.22934,1.05884,37.6492
41091,-7.31019,1.76177,36.7947
41092,-6.41898,2.31564,35.9272
41093,-5.56631,2.73977,35.0656
41094,-4.75989,3.05396,34.2231
41095,-4.00485,3.27724,33.4081
41096,-3.3041,3.42713,32.6253
41097,-2.65868,3.51922,31.8769
41098,-2.06816,3.56707,31.1629
41099,-1.53094,3.58223,30.4823
41100,-1.04459,3.57436,29.8333
41101,-0.60606,3.55144,29.2136
41102,-0.211898,3.51999,28.6209
41103,0.141564,3.48523,28.0531
41104,0.458096,3.45137,27.508
41105,0.741463,3.42168,26.9838
41106,0.995348,3.39875,26.4789
41107,1.2233,3.38456,25.9919
41108,1.42869,3.38063,25.5217
41109,1.61471,3.3881,25.0674
41110,1.78433,3.40782,24.6282
41111,1.9403,3.44045,24.2037
41112,2.08517,3.48647,23.7935
41113,2.2213,3.54626,23.3973
41114,2.35085,3.62012,23.0151
41115,2.47579,3.70832,22.6469
41116,2.59794,3.8111,22.2929
41117,2.71895,3.92871,21.9534
41118,2.84038,4.06143,21.6286
41119,2.96362,4.20953,21.3191
41120,3.08998,4.37334,21.0256
41121,3.22068,4.5532,20.7486
41122,3.35685,4.74949,20.4892
41123,3.49955,4.9626,20.2483
41124,3.64978,5.19292,20.027
41125,3.80848,5.44086,19.8267
41126,3.97654,5.70678,19.6489
41127,4.1548,5.99099,19.4952
41128,4.34403,6.29373,19.3676
41129,4.54497,6.61512,19.2681
41130,4.75827,6.95511,19.199
41131,4.98452,7.31344,19.1629
41132,5.2242,7.68959,19.1625
41133,5.4777,8.08267,19.2008
41134,5.74525,8.49141,19.281
41135,6.02692,8.91401,19.4064
41136,6.32258,9.34808,19.5804
41137,6.63185,9.79057,19.8064
41138,6.95405,10.2376,20.0878
41139,7.28816,10.6845,20.4278
41140,7.63278,11.1256,20.829
41141,7.98603,11.5543,21.2936
41142,8.34556,11.963,21.823
41143,8.70846,12.3431,22.4173
41144,9.07123,12.6852,23.0754
41145,9.4298,12.9794,23.7944
41146,9.7795,13.2153,24.5695
41147,10.1151,13.3827,25.3937
41148,10.4311,13.4719,26.2576
41149,10.7213,13.4742,27.1497
41150,10.9796,13.3828,28.0559
41151,11.1999,13.1932,28.9607
41152,11.3764,12.9037,29.8469
41153,11.5037,12.516,30.6968
41154,11.5775,12.0352,31.4929
41155,11.5943,11.47,32.2186
41156,11.5522,10.832,32.8594
41157,11.4504,10.1358,33.4034
41158,11.2898,9.39752,33.8422
41159,11.0729,8.6345,34.1706
41160,10.8036,7.86395,34.3877
41161,10.4869,7.10224,34.4956
41162,10.1289,6.3641,34.4997
41163,9.7363,5.66202,34.4078
41164,9.31645,5.00596,34.2294
41165,8.87665,4.40317,33.975
41166,8.42411,3.85826,33.6557
41167,7.96568,3.37348,33.2824
41168,7.50767,2.94898,32.8652
41169,7.0557,2.58323,32.4135
41170,6.61467,2.27339,31.9357
41171,6.18868,2.01572,31.4391
41172,5.78106,1.80591,30.9295
41173,5.3944,1.63933,30.4122
41174,5.03057,1.51133,29.8911
41175,4.69088,1.41735,29.3696
41176,4.37603,1.35311,28.85
41177,4.08631,1.31464,28.3345
41178,3.8216,1.29835,27.8245
41179,3.58148,1.3011,27.3211
41180,3.36527,1.32011,26.8251
41181,3.17214,1.35305,26.3371
41182,3.00111,1.39795,25.8576
41183,2.85115,1.4532,25.3868
41184,2.72116,1.51752,24.9251
41185,2.61006,1.58992,24.4725
41186,2.51678,1.66966,24.0292
41187,2.44031,1.75627,23.5954
41188,2.37967,1.84945,23.1711
41189,2.33398,1.9491,22.7566
41190,2.30244,2.05527,22.3519
41191,2.28432,2.16816,21.9572
41192,2.27901,2.2881,21.5727
41193,2.28598,2.41552,21.1987
41194,2.30479,2.55094,20.8353
41195,2.33511,2.69498,20.483
41196,2.3767,2.84835,20.142
41197,2.42941,3.01181,19.8128
41198,2.49318,3.1862,19.496
41199,2.56804,3.37243,19.1921
41200,2.65411,3.57146,18.9018
41201,2.75159,3.7843,18.6259
41202,2.86076,4.01201,18.3653
41203,2.98197,4.25568,18.1212
41204,3.11565,4.51644,17.8947
41205,3.2623,4.79542,17.6874
41206,3.42247,5.09376,17.5007
41207,3.59677,5.41258,17.3367
41208,3.78586,5.75293,17.1974
41209,3.99042,6.11577,17.0852
41210,4.21117,6.50195,17.003
41211,4.44881,6.91211,16.9538
41212,4.70405,7.34663,16.9411
41213,4.97753,7.80556,16.9687
41214,5.26983,8.28847,17.0409
41215,5.58139,8.79441,17.1623
41216,5.91249,9.32169,17.3378
41217,6.2632,9.86777,17.5728
41218,6.63327,10.4291,17.8728
41219,7.02209,11.0009,18.2434
41220,7.42859,11.577,18.6898
41221,7.85113,12.1498,19.2174
41222,8.28743,12.7097,19.8302
41223,8.73443,13.2457,20.5316
41224,9.18823,13.7448,21.323
41225,9.64398,14.1927,22.2038
41226,10.0959,14.5735,23.1707
41227,10.5371,14.8708,24.2168
41228,10.9599,15.068,25.3317
41229,11.3557,15.1494,26.5008
41230,11.7155,15.1014,27.7054
41231,12.0297,14.9135,28.9229
41232,12.2892,14.5799,30.1276
41233,12.4851,14.0998,31.2919
41234,12.6098,13.4788,32.3874
41235,12.6572,12.7287,33.387
41236,12.6231,11.8674,34.2667
41237,12.5059,10.9176,35.0068
41238,12.3061,9.90576,35.5935
41239,12.0273,8.86006,36.0198
41240,11.675,7.80861,36.2849
41241,11.2569,6.77765,36.3945
41242,10.7825,5.79011,36.3594
41243,10.262,4.86458,36.1941
41244,9.70666,4.01481,35.916
41245,9.1273,3.24971,35.543
41246,8.53456,2.57363,35.0934
41247,7.93823,1.98704,34.584
41248,7.34705,1.48724,34.0303
41249,6.76857,1.06921,33.4454
41250,6.20905,0.726303,32.8405
41251,5.67347,0.450965,32.2246
41252,5.16561,0.235251,31.6048
41253,4.68811,0.0712476,30.9863
41254,4.24264,-0.0486188,30.3731
41255,3.83,-0.131384,29.768
41256,3.45029,-0.183427,29.1728
41257,3.10301,-0.210413,28.5887
41258,2.78722,-0.217282,28.0163
41259,2.50163,-0.208279,27.456
41260,2.24469,-0.18699,26.9076
41261,2.0147,-0.156401,26.3712
41262,1.80986,-0.118964,25.8464
41263,1.62833,-0.076654,25.3329
41264,1.46826,-0.0310328,24.8305
41265,1.32788,0.0166911,24.3387
41266,1.20546,0.0656118,23.8573
41267,1.09938,0.115078,23.3859
41268,1.00811,0.164648,22.9243
41269,0.93024,0.21406,22.4722
41270,0.864465,0.263192,22.0293
41271,0.809612,0.312042,21.5955
41272,0.764617,0.360699,21.1705
41273,0.728531,0.409334,20.7541
