i,x,y,z
4267,9.27591,9.84194,28.4308
4268,9.32258,9.6884,28.7673
4269,9.34878,9.50576,29.0851
4270,9.35379,9.29626,29.3798
4271,9.33719,9.06273,29.6477
4272,9.29893,8.80848,29.8853
4273,9.23925,8.53722,30.0897
4274,9.15878,8.25296,30.2586
4275,9.05845,7.95984,30.3907
4276,8.93952,7.66204,30.4849
4277,8.80351,7.36366,30.5412
4278,8.65217,7.06859,30.56
4279,8.48747,6.78043,30.5424
4280,8.31148,6.50241,30.4899
4281,8.12639,6.23735,30.4044
4282,7.93441,5.98759,30.2883
4283,7.73776,5.75503,30.1439
4284,7.53857,5.54111,29.974
4285,7.33893,5.34685,29.7813
4286,7.14078,5.17286,29.5685
4287,6.94593,5.01943,29.3382
4288,6.756,4.88652,29.0931
4289,6.57249,4.77387,28.8356
4290,6.39668,4.68103,28.5679
4291,6.2297,4.60737,28.2924
4292,6.07251,4.5522,28.0109
4293,5.92588,4.51473,27.7254
4294,5.79047,4.49418,27.4375
4295,5.66677,4.48972,27.1489
4296,5.55517,4.50059,26.8609
4297,5.45593,4.52603,26.5749
4298,5.36923,4.56535,26.2922
4299,5.29517,4.61791,26.0138
4300,5.23378,4.68315,25.741
4301,5.18503,4.76055,25.4748
4302,5.14885,4.84967,25.216
4303,5.12515,4.95012,24.9658
4304,5.1138,5.06158,24.7251
4305,5.11466,5.18375,24.4948
4306,5.12757,5.31638,24.2759
4307,5.15237,5.45926,24.0693
4308,5.18889,5.61217,23.876
4309,5.23697,5.77492,23.697
4310,5.29642,5.94729,23.5334
4311,5.36708,6.12904,23.386
4312,5.44875,6.31988,23.2562
4313,5.54124,6.51947,23.1449
4314,5.64432,6.7274,23.0533
4315,5.75777,6.94315,22.9826
4316,5.8813,7.16609,22.9339
4317,6.01461,7.39545,22.9085
4318,6.15734,7.63031,22.9076
4319,6.30905,7.86956,22.9323
4320,6.46926,8.1119,22.9836
4321,6.63737,8.35582,23.0628
4322,6.8127,8.59956,23.1706
4323,6.99446,8.84114,23.3079
4324,7.18171,9.07832,23.4753
4325,7.3734,9.30862,23.6729
4326,7.56833,9.52931,23.901
4327,7.76512,9.73747,24.1591
4328,7.96226,9.92999,24.4466
4329,8.15808,10.1036,24.7621
4330,8.35074,10.2551,25.1039
4331,8.53828,10.3811,25.4698
4332,8.7186,10.4785,25.8568
4333,8.88952,10.5443,26.2614
4334,9.04881,10.5759,26.6796
4335,9.1942,10.5712,27.1066
4336,9.32347,10.5284,27.5374
4337,9.43449,10.4467,27.9665
4338,9.52527,10.3258,28.388
4339,9.59405,10.1666,28.7961
4340,9.63933,9.9704,29.185
4341,9.65994,9.73966,29.549
4342,9.65508,9.47752,29.8831
4343,9.62437,9.18789,30.1824
4344,9.56787,8.87526,30.4431
4345,9.48609,8.54458,30.6621
4346,9.37996,8.20108,30.8372
4347,9.25083,7.85009,30.9669
4348,9.10045,7.49689,31.0509
4349,8.93086,7.14649,31.0896
4350,8.74439,6.80358,31.0843
4351,8.54356,6.47232,31.0368
4352,8.33104,6.15633,30.9497
4353,8.10953,5.85861,30.8256
4354,7.88175,5.58155,30.6679
4355,7.65036,5.32691,30.4799
4356,7.41789,5.09588,30.2649
4357,7.18672,4.88911,30.0264
4358,6.95907,4.70682,29.7677
4359,6.7369,4.54883,29.4919
4360,6.522,4.41463,29.2019
4361,6.3159,4.30348,28.9005
4362,6.11992,4.21448,28.5903
4363,5.93515,4.14659,28.2735
4364,5.76247,4.09872,27.9522
4365,5.6026,4.06976,27.6284
4366,5.45605,4.05861,27.3036
4367,5.32321,4.06423,26.9796
4368,5.20432,4.08565,26.6576
4369,5.0995,4.12196,26.3389
4370,5.00881,4.17237,26.0248
4371,4.93219,4.23616,25.7163
4372,4.86956,4.31274,25.4144
4373,4.82078,4.40157,25.12
4374,4.78566,4.50225,24.8342
4375,4.76403,4.61443,24.5579
4376,4.75567,4.73785,24.2919
4377,4.7604,4.87231,24.0372
4378,4.77799,5.01766,23.7946
4379,4.80827,5.17379,23.5652
4380,4.85104,5.34063,23.3499
4381,4.90613,5.51812,23.1497
4382,4.97338,5.70617,22.9657
4383,5.05264,5.90471,22.799
4384,5.14375,6.1136,22.6508
4385,5.24656,6.33266,22.5223
4386,5.36091,6.56162,22.4149
4387,5.48664,6.80011,22.3297
4388,5.62354,7.04764,22.2683
4389,5.77137,7.30356,22.2321
4390,5.92987,7.56703,22.2226
4391,6.09868,7.83702,22.2412
4392,6.27738,8.11225,22.2893
4393,6.46546,8.39118,22.3685
4394,6.6623,8.67197,22.4801
4395,6.86712,8.95248,22.6252
4396,7.07904,9.23023,22.8049
4397,7.29697,9.5024,23.02
4398,7.51967,9.76584,23.271
4399,7.74569,10.0171,23.5579
4400,7.97337,10.2523,23.8802
4401,8.20083,10.4676,24.2371
4402,8.426,10.6588,24.627
4403,8.64658,10.8215,25.0474
4404,8.86012,10.9515,25.4953
4405,9.06397,11.045,25.9668
4406,9.25539,11.0981,26.4571
4407,9.43156,11.1077,26.9609
4408,9.58968,11.0712,27.4718
4409,9.72698,10.9872,27.983
4410,9.84088,10.8547,28.4874
4411,9.92901,10.6745,28.9774
4412,9.98935,10.4479,29.4456
4413,10.0203,10.1778,29.8846
4414,10.0206,9.86814,30.2877
4415,9.98965,9.52376,30.6489
4416,9.92746,9.15047,30.963
4417,9.83453,8.75467,31.2261
4418,9.71196,8.34316,31.4352
4419,9.56141,7.92287,31.5889
4420,9.38505,7.50063,31.6868
4421,9.18545,7.08292,31.7298
4422,8.96556,6.67565,31.7196
4423,8.72856,6.28405,31.659
4424,8.47779,5.91254,31.5515
4425,8.21665,5.56467,31.4008
4426,7.94851,5.24313,31.2113
4427,7.67664,4.94979,30.9874
4428,7.40414,4.68572,30.7332
4429,7.13387,4.45136,30.4533
4430,6.86846,4.24653,30.1515
4431,6.61021,4.0706,29.8318
4432,6.36116,3.92256,29.4975
4433,6.12302,3.80117,29.1519
4434,5.89722,3.70497,28.7978
4435,5.68491,3.63245,28.4378
4436,5.48698,3.58203,28.074
4437,5.3041,3.55218,27.7085
4438,5.13672,3.54143,27.3431
4439,4.98511,3.5484,26.9791
4440,4.8494,3.57185,26.6181
4441,4.72958,3.61064,26.2612
4442,4.62556,3.66381,25.9095
4443,4.53716,3.7305,25.5641
4444,4.46414,3.81003,25.2258
4445,4.40624,3.90182,24.8955
4446,4.36316,4.00545,24.5741
4447,4.3346,4.12058,24.2624
4448,4.32026,4.24701,23.9611
4449,4.31986,4.3846,23.6711
4450,4.33312,4.53331,23.3933
4451,4.35982,4.69317,23.1286
4452,4.39973,4.86425,22.8777
4453,4.45267,5.04666,22.6418
4454,4.51848,5.24052,22.4219
4455,4.59704,5.44598,22.2189
4456,4.68824,5.66316,22.0342
4457,4.79199,5.89212,21.869
4458,4.90824,6.13291,21.7246
4459,5.03691,6.38545,21.6025
4460,5.17792,6.64959,21.5043
4461,5.33121,6.92501,21.4316
4462,5.49664,7.21125,21.386
4463,5.67407,7.50762,21.3695
4464,5.86327,7.81319,21.3838
4465,6.06394,8.12675,21.431
4466,6.27567,8.44676,21.5128
4467,6.49795,8.77134,21.6313
4468,6.7301,9.09817,21.7881
4469,6.97125,9.42453,21.9849
4470,7.22036,9.74719,22.2231
4471,7.47615,10.0625,22.5038
4472,7.73708,10.3663,22.8277
4473,8.00134,10.6539,23.1947
4474,8.26685,10.9204,23.6045
4475,8.53122,11.1604,24.0555
4476,8.79176,11.3684,24.5456
4477,9.04551,11.5386,25.0714
4478,9.28927,11.6656,25.6285
4479,9.51961,11.7442,26.2115
4480,9.73299,11.7698,26.8137
4481,9.92578,11.7387,27.4273
4482,10.0944,11.6481,28.0439
4483,10.2354,11.4966,28.654
4484,10.3456,11.2846,29.2479
4485,10.4223,11.0136,29.8157
4486,10.4632,10.6872,30.3479
4487,10.4667,10.3105,30.8354
4488,10.4318,9.88988,31.2704
4489,10.3584,9.43313,31.646
4490,10.2471,8.94886,31.9573
4491,10.0994,8.44622,32.2009
4492,9.91732,7.93449,32.3751
4493,9.70384,7.42269,32.48
4494,9.46231,6.91926,32.5172
4495,9.19657,6.43179,32.4899
4496,8.91077,5.96676,32.4022
4497,8.60922,5.52947,32.259
4498,8.29626,5.12398,32.0658
4499,7.97616,4.75312,31.8285
4500,7.65297,4.41857,31.5528
4501,7.33049,4.12102,31.2445
4502,7.01217,3.86028,30.909
4503,6.70107,3.63545,30.5512
4504,6.39986,3.44511,30.1756
4505,6.1108,3.28742,29.7864
4506,5.83574,3.16032,29.387
4507,5.57615,3.06158,28.9807
4508,5.33314,2.98897,28.5701
4509,5.10753,2.94027,28.1574
4510,4.89982,2.9134,27.7447
4511,4.7103,2.9064,27.3336
4512,4.53904,2.91749,26.9256
4513,4.38594,2.94509,26.5219
4514,4.25077,2.98782,26.1234
4515,4.13322,3.04451,25.7312
4516,4.03289,3.11419,25.3461
4517,3.94933,3.19606,24.9688
4518,3.88208,3.28952,24.6
4519,3.83066,3.39413,24.2404
4520,3.79462,3.5096,23.8906
4521,3.77352,3.63577,23.5514
4522,3.76694,3.77263,23.2232
4523,3.77454,3.92024,22.9069
4524,3.79599,4.07878,22.6031
4525,3.83102,4.24849,22.3127
4526,3.87942,4.42968,22.0364
4527,3.94103,4.62272,21.7752
4528,4.01573,4.828,21.5301
4529,4.10347,5.04593,21.3022
4530,4.20422,5.2769,21.0926
4531,4.31802,5.52132,20.9026
4532,4.44491,5.77951,20.7338
4533,4.58497,6.05176,20.5876
4534,4.73829,6.33822,20.4658
4535,4.90498,6.63896,20.3703
4536,5.08511,6.95384,20.303
4537,5.27874,7.28254,20.2661
4538,5.48586,7.62445,20.262
4539,5.70642,7.97869,20.293
4540,5.94024,8.34398,20.3617
4541,6.18705,8.71863,20.4707
4542,6.44638,9.10047,20.6226
4543,6.71762,9.48676,20.82
4544,6.99988,9.87417,21.0652
4545,7.29205,10.2587,21.3604
4546,7.59268,10.6356,21.7074
4547,7.89999,10.9996,22.1074
4548,8.21182,11.3445,22.5611
4549,8.5256,11.6637,23.0679
4550,8.83836,11.9498,23.6265
4551,9.14667,12.1952,24.234
4552,9.44672,12.3922,24.8863
4553,9.73431,12.5331,25.5777
4554,10.0049,12.6109,26.3005
4555,10.2539,12.6191,27.0457
4556,10.4764,12.5527,27.8028
4557,10.6676,12.4085,28.5596
4558,10.8231,12.1851,29.3033
4559,10.9387,11.8834,30.0206
4560,11.011,11.5069,30.6979
4561,11.0372,11.0615,31.3226
4562,11.0154,10.5554,31.8832
4563,10.9451,9.99859,32.3698
4564,10.8264,9.40291,32.775
4565,10.6611,8.78091,33.0936
4566,10.4515,8.14554,33.3231
4567,10.2012,7.50942,33.4637
4568,9.91468,6.88436,33.5178
4569,9.5969,6.28082,33.4899
4570,9.25334,5.70767,33.386
4571,8.88969,5.17193,33.2133
4572,8.51169,4.67875,32.9797
4573,8.12492,4.23146,32.6933
4574,7.7347,3.83176,32.3622
4575,7.34589,3.47988,31.9941
4576,6.96287,3.17488,31.596
4577,6.58947,2.91486,31.1744
4578,6.22893,2.69729,30.7349
4579,5.88393,2.51915,30.2825
4580,5.55659,2.37719,29.8213
4581,5.24851,2.26808,29.3549
4582,4.96081,2.18853,28.8861
4583,4.69423,2.13538,28.4173
4584,4.44911,2.10571,27.9505
4585,4.22552,2.09683,27.4871
4586,4.02327,2.10636,27.0286
4587,3.84198,2.13222,26.5758
4588,3.68112,2.17261,26.1296
4589,3.54006,2.22602,25.6908
4590,3.41807,2.29122,25.2598
4591,3.31443,2.36723,24.8372
4592,3.22838,2.45332,24.4233
4593,3.15918,2.54896,24.0188
4594,3.10611,2.65381,23.6238
4595,3.06851,2.76772,23.2388
4596,3.04576,2.89068,22.8642
4597,3.03732,3.02282,22.5005
4598,3.04271,3.1644,22.148
4599,3.06154,3.31579,21.8073
4600,3.09347,3.47744,21.4789
4601,3.13826,3.64989,21.1635
4602,3.19575,3.83375,20.8617
4603,3.26584,4.02969,20.5743
4604,3.34853,4.23842,20.3022
4605,3.44385,4.4607,20.0464
4606,3.55195,4.69728,19.808
4607,3.67299,4.94896,19.5883
4608,3.80723,5.21648,19.3885
4609,3.95494,5.50058,19.2105
4610,4.11647,5.80192,19.0558
4611,4.29216,6.12108,18.9266
4612,4.48238,6.45851,18.825
4613,4.6875,6.81448,18.7535
4614,4.90789,7.18906,18.7147
4615,5.14383,7.582,18.7115
4616,5.39559,7.99272,18.7473
4617,5.66329,8.4202,18.8253
4618,5.94694,8.86288,18.9492
4619,6.24638,9.31858,19.1228
4620,6.56121,9.78441,19.3498
4621,6.89075,10.2566,19.634
4622,7.23398,10.7305,19.9791
4623,7.58951,11.2004,20.3883
4624,7.95545,11.6594,20.8644
4625,8.32941,12.0997,21.4093
4626,8.70841,12.5122,22.0238
4627,9.08886,12.8868,22.7071
4628,9.46648,13.2129,23.4569
4629,9.83639,13.4789,24.2685
4630,10.193,13.6736,25.1351
4631,10.5304,13.786,26.047
4632,10.8419,13.8062,26.9921
4633,11.121,13.7261,27.9557
4634,11.3607,13.5401,28.9209
4635,11.5548,13.2458,29.869
4636,11.6971,12.8443,30.7806
4637,11.7827,12.3408,31.6362
4638,11.8076,11.7443,32.4174
4639,11.7694,11.0675,33.1079
4640,11.6672,10.3263,33.6944
4641,11.5018,9.53848,34.1672
4642,11.2757,8.72327,34.5208
4643,10.9929,7.89979,34.7538
4644,10.6591,7.08619,34.8689
4645,10.2807,6.29878,34.8722
4646,9.86527,5.55131,34.7725
4647,9.4206,4.85461,34.5805
4648,8.95473,4.21646,34.308
4649,8.47551,3.64169,33.9674
4650,7.99035,3.1324,33.5705
4651,7.50607,2.68844,33.1287
4652,7.02871,2.30777,32.6522
4653,6.56347,1.98698,32.1498
4654,6.11471,1.72171,31.6293
4655,5.68589,1.50699,31.0971
4656,5.27969,1.33762,30.5584
4657,4.898,1.20837,30.0172
4658,4.54207,1.11421,29.477
4659,4.21256,1.0504,28.9401
4660,3.90962,1.01262,28.4084
4661,3.63302,0.996996,27.8833
4662,3.38218,1.0001,27.3658
4663,3.15629,1.01898,26.8565
4664,2.95436,1.05114,26.356
4665,2.77526,1.09447,25.8645
4666,2.6178,1.14727,25.3822
4667,2.48075,1.20818,24.9093
4668,2.36288,1.27615,24.4458
4669,2.26301,1.35041,23.9918
4670,2.17999,1.43042,23.5473
4671,2.11275,1.51586,23.1123
4672,2.0603,1.60661,22.6868
4673,2.02173,1.7027,22.271
4674,1.99624,1.80429,21.8649
4675,1.98312,1.91167,21.4685
4676,1.98177,2.02526,21.082
4677,1.99167,2.14555,20.7055
4678,2.01242,2.27312,20.3393
4679,2.04372,2.40865,19.9835
4680,2.08535,2.55288,19.6385
4681,2.1372,2.70661,19.3046
4682,2.19924,2.87072,18.9822
4683,2.27153,3.04617,18.6718
4684,2.35423,3.23393,18.3739
4685,2.44757,3.43509,18.0893
4686,2.55186,3.65075,17.8188
4687,2.66749,3.88209,17.5632
4688,2.79494,4.13033,17.3237
4689,2.93476,4.3967,17.1016
4690,3.08755,4.6825,16.8983
4691,3.25399,4.98902,16.7154
4692,3.43481,5.31754,16.555
4693,3.6308,5.6693,16.4193
4694,3.84279,6.04547,16.3109
4695,4.07163,6.4471,16.2326
4696,4.31817,6.87503,16.1877
4697,4.58328,7.32989,16.1801
4698,4.86775,7.81193,16.2139
4699,5.17234,8.32093,16.2937
4700,5.49766,8.85611,16.4247
4701,5.84415,9.41589,16.6124
4702,6.21203,9.9978,16.8628
4703,6.60121,10.5982,17.1822
4704,7.01119,11.2121,17.5769
4705,7.44097,11.8331,18.0534
4706,7.88896,12.4526,18.6177
4707,8.3528,13.0606,19.275
4708,8.82929,13.6445,20.0296
4709,9.31427,14.19,20.8837
4710,9.8025,14.6806,21.8371
4711,10.2876,15.0984,22.8866
4712,10.762,15.4243,24.0251
4713,11.217,15.6391,25.2409
4714,11.643,15.7247,26.5176
4715,12.0298,15.6651,27.8339
4716,12.3665,15.4481,29.1639
4717,12.6426,15.067,30.4777
4718,12.8482,14.5213,31.7436
4719,12.9746,13.8182,32.9287
4720,13.015,12.9721,34.0023
4721,12.965,12.0046,34.937
4722,12.8229,10.9431,35.7116
4723,12.59,9.81894,36.3116
4724,12.2706,8.66494,36.7307
4725,11.8716,7.51345,36.9706
4726,11.4024,6.39397,37.0398
4727,10.8738,5.33158,36.9527
4728,10.2981,4.3459,36.7278
4729,9.68757,3.45067,36.3858
4730,9.05471,2.65389,35.948
4731,8.41115,1.95843,35.4351
4732,7.76751,1.36288,34.866
4733,7.13309,0.862517,34.2573
4734,6.51576,0.450306,33.623
4735,5.92187,0.117756,32.9744
4736,5.35634,-0.144331,32.3206
4737,4.82271,-0.34529,31.6681
4738,4.32333,-0.494159,31.0219
4739,3.85948,-0.599403,30.3854
4740,3.43155,-0.668732,29.7608
4741,3.03921,-0.70902,29.1494
4742,2.68152,-0.726277,28.5518
4743,2.35713,-0.725678,27.9684
4744,2.06435,-0.711609,27.3988
4745,1.80127,-0.687734,26.8429
4746,1.56585,-0.657077,26.3002
4747,1.35598,-0.622091,25.7701
4748,1.16954,-0.584743,25.2523
4749,1.00444,-0.546579,24.7462
4750,0.858677,-0.508792,24.2513
4751,0.730324,-0.472282,23.7673
4752,0.617572,-0.437705,23.2936
4753,0.518726,-0.405523,22.83
4754,0.432221,-0.376037,22.3761
4755,0.356616,-0.349429,21.9316
4756,0.290594,-0.325782,21.4963
4757,0.232962,-0.305109,21.0698
4758,0.182639,-0.287371,20.652
4759,0.138654,-0.272492,20.2426
4760,0.100136,-0.260374,19.8415
4761,0.0663078,-0.250907,19.4484
4762,0.0364758,-0.243977,19.0631
4763,0.0100241,-0.239472,18.6856
4764,-0.0135948,-0.237288,18.3156
4765,-0.0348667,-0.237331,17.953
4766,-0.0542229,-0.239524,17.5976
4767,-0.0720472,-0.243804,17.2493
4768,-0.0886818,-0.250127,16.9079
4769,-0.104433,-0.25847,16.5734
4770,-0.119576,-0.268826,16.2455
4771,-0.134362,-0.281214,15.9242
4772,-0.14902,-0.295669,15.6092
4773,-0.16376,-0.312253,15.3006
4774,-0.178782,-0.331049,14.9982
4775,-0.194275,-0.352162,14.7018
4776,-0.21042,-0.375723,14.4115
4777,-0.227395,-0.40189,14.1269
4778,-0.245378,-0.430844,13.8482
4779,-0.264548,-0.462799,13.5751
4780,-0.28509,-0.497996,13.3076
4781,-0.307195,-0.53671,13.0456
4782,-0.331062,-0.579249,12.789
4783,-0.356905,-0.625962,12.5379
4784,-0.384952,-0.677237,12.292
4785,-0.415447,-0.733507,12.0514
4786,-0.448656,-0.795252,11.816
4787,-0.484867,-0.86301,11.5859
4788,-0.524394,-0.937374,11.361
4789,-0.567583,-1.019,11.1413
4790,-0.61481,-1.10862,10.9269
4791,-0.66649,-1.20705,10.7179
4792,-0.72308,-1.31516,10.5143
4793,-0.785082,-1.43396,10.3164
4794,-0.853049,-1.56453,10.1242
4795,-0.927591,-1.70807,9.93819
4796,-1.00938,-1.86591,9.75852
4797,-1.09916,-2.03951,9.58567
4798,-1.19774,-2.23049,9.42012
4799,-1.30602,-2.44059,9.26252
4800,-1.425,-2.67178,9.11366
4801,-1.55576,-2.92616,8.97448
4802,-1.69949,-3.20604,8.84616
4803,-1.85752,-3.51394,8.73013
4804,-2.03128,-3.85259,8.62813
4805,-2.22233,-4.22489,8.54229
4806,-2.43238,-4.63399,8.47516
4807,-2.66329,-5.08318,8.42985
4808,-2.91705,-5.57592,8.41009
4809,-3.1958,-6.11575,8.42039
4810,-3.50182,-6.70623,8.46614
4811,-3.8375,-7.35083,8.55376
4812,-4.20532,-8.05271,8.69093
4813,-4.60782,-8.81457,8.88667
4814,-5.0475,-9.63829,9.15159
4815,-5.52675,-10.5245,9.498
4816,-6.04771,-11.4722,9.94002
4817,-6.61213,-12.4779,10.4936
4818,-7.22109,-13.5349,11.1766
4819,-7.87476,-14.6325,12.0079
4820,-8.57201,-15.7546,13.0074
4821,-9.31001,-16.8791,14.1949
4822,-10.0837,-17.9764,15.588
4823,-10.8855,-19.0089,17.2004
4824,-11.7042,-19.9308,19.0392
4825,-12.5253,-20.6891,21.1012
4826,-13.3301,-21.2252,23.3697
4827,-14.0961,-21.4793,25.8108
4828,-14.7976,-21.3955,28.3718
4829,-15.406,-20.929,30.9809
4830,-15.8925,-20.0536,33.5495
4831,-16.2295,-18.7686,35.9792
4832,-16.3934,-17.1032,38.1701
4833,-16.3671,-15.1166,40.0328
4834,-16.142,-12.8938,41.4986
4835,-15.7195,-10.5364,42.5277
4836,-15.1107,-8.15091,43.1132
4837,-14.3356,-5.83699,43.2792
4838,-13.4209,-3.67759,43.0753
4839,-12.3977,-1.73298,42.567
4840,-11.2988,-0.0389464,41.8267
4841,-10.156,1.3913,40.9254
4842,-8.99849,2.56291,39.9266
4843,-7.85142,3.49422,38.8826
4844,-6.73546,4.21156,37.834
4845,-5.66657,4.74501,36.8098
4846,-4.6563,5.12511,35.8287
4847,-3.71222,5.38078,34.9018
4848,-2.83862,5.53805,34.034
4849,-2.03701,5.61953,33.2257
4850,-1.30681,5.64436,32.4749
4851,-0.645824,5.62837,31.7777
4852,-0.0507037,5.58444,31.1295
4853,0.482679,5.52292,30.5253
4854,0.958938,5.45202,29.9602
4855,1.38294,5.37817,29.43
4856,1.75963,5.30635,28.9306
4857,2.09389,5.24039,28.4585
4858,2.39048,5.18317,28.0108
4859,2.6539,5.13682,27.5851
4860,2.88844,5.10289,27.1795
4861,3.09807,5.08246,26.7923
4862,3.28649,5.07626,26.4223
4863,3.45711,5.08475,26.0688
4864,3.61301,5.10815,25.731
4865,3.75703,5.14655,25.4086
4866,3.89172,5.19991,25.1013
4867,4.01939,5.26811,24.8093
4868,4.14212,5.35098,24.5325
4869,4.26175,5.44827,24.2714
4870,4.37994,5.55973,24.0262
4871,4.49817,5.68507,23.7975
4872,4.61773,5.82399,23.586
4873,4.73978,5.97613,23.3922
4874,4.86531,6.14113,23.2171
4875,4.99521,6.31857,23.0614
4876,5.13021,6.50798,22.9262
4877,5.27095,6.70881,22.8125
4878,5.41794,6.92044,22.7213
4879,5.57156,7.14213,22.6539
4880,5.73212,7.37301,22.6114
4881,5.89978,7.61206,22.5951
4882,6.07457,7.85809,22.6062
4883,6.25643,8.10969,22.646
4884,6.44513,8.36526,22.7155
4885,6.64031,8.62291,22.816
4886,6.84145,8.88051,22.9484
4887,7.04786,9.13566,23.1134
4888,7.25869,9.38565,23.3117
4889,7.47287,9.62753,23.5435
4890,7.68917,9.85804,23.8088
4891,7.90613,10.0737,24.1069
4892,8.1221,10.2709,24.4369
4893,8.33524,10.4458,24.7972
4894,8.54351,10.5946,25.1856
4895,8.74471,10.7136,25.599
4896,8.93649,10.7991,26.034
4897,9.11641,10.848,26.4862
4898,9.28196,10.8573,26.9507
4899,9.43065,10.825,27.4218
4900,9.56003,10.7495,27.8935
4901,9.66781,10.6303,28.3592
4902,9.75188,10.4678,28.8123
4903,9.81044,10.2632,29.2461
4904,9.84201,10.019,29.654
4905,9.84555,9.7385,30.0301
4906,9.82049,9.42601,30.3688
4907,9.76672,9.08651,30.6653
4908,9.68467,8.7256,30.916
4909,9.5753,8.34923,31.118
4910,9.44001,7.96355,31.2698
4911,9.2807,7.57462,31.3707
4912,9.09961,7.18828,31.4212
4913,8.89934,6.80993,31.4227
4914,8.6827,6.4444,31.3772
4915,8.45269,6.09584,31.2877
4916,8.21236,5.7677,31.1574
4917,7.96477,5.46266,30.99
4918,7.71292,5.18269,30.7893
4919,7.45965,4.92906,30.5592
4920,7.20766,4.70242,30.3036
4921,6.95939,4.5029,30.0261
4922,6.71706,4.33017,29.7304
4923,6.48262,4.18355,29.4197
4924,6.25776,4.06208,29.097
4925,6.04391,3.96461,28.7651
4926,5.84225,3.88987,28.4264
4927,5.65371,3.83654,28.0832
4928,5.47902,3.80329,27.7375
4929,5.31871,3.78881,27.3911
4930,5.17314,3.79189,27.0454
4931,5.04251,3.81138,26.702
4932,4.92692,3.84624,26.3621
4933,4.82636,3.89556,26.0269
4934,4.74072,3.95854,25.6974
4935,4.66986,4.0345,25.3746
4936,4.61358,4.12288,25.0595
4937,4.57164,4.22323,24.753
4938,4.54381,4.3352,24.4558
4939,4.52984,4.45854,24.169
4940,4.52947,4.59306,23.8933
4941,4.54248,4.73867,23.6296
4942,4.56864,4.89533,23.3789
4943,4.60775,5.06301,23.1421
4944,4.65963,5.24175,22.9202
4945,4.72413,5.43159,22.7142
4946,4.80108,5.63255,22.5252
4947,4.89038,5.84464,22.3544
4948,4.9919,6.06782,22.2031
4949,5.10553,6.30199,22.0725
4950,5.23115,6.54695,21.9642
4951,5.36864,6.80241,21.8794
4952,5.51785,7.06791,21.8199
4953,5.67858,7.34283,21.7872
4954,5.85061,7.62634,21.7829
4955,6.03362,7.91738,21.8088
4956,6.22721,8.21461,21.8665
4957,6.43091,8.51637,21.9578
4958,6.64408,8.8207,22.0841
4959,6.86595,9.12523,22.247
4960,7.09559,9.42721,22.4477
4961,7.33186,9.72351,22.6872
4962,7.57343,10.0105,22.9662
4963,7.81872,10.2844,23.2848
4964,8.06592,10.5407,23.6428
4965,8.31295,10.7749,24.039
4966,8.55749,10.9821,24.4719
4967,8.79698,11.1574,24.9387
4968,9.02862,11.296,25.4361
4969,9.24942,11.393,25.9594
4970,9.45627,11.4442,26.5033
4971,9.64594,11.4461,27.0614
4972,9.81523,11.3956,27.6264
4973,9.961,11.2911,28.1906
4974,10.0803,11.1318,28.7454
4975,10.1705,10.9186,29.2821
4976,10.2293,10.6536,29.7922
4977,10.2548,10.3403,30.2673
4978,10.246,9.98363,30.6999
4979,10.2023,9.58959,31.0831
4980,10.1237,9.16521,31.4116
4981,10.011,8.71817,31.6812
4982,9.8657,8.2565,31.8893
4983,9.68993,7.78829,32.0347
4984,9.48634,7.32136,32.1176
4985,9.25805,6.86296,32.1397
4986,9.00853,6.4196,32.1038
4987,8.74153,5.99687,32.0136
4988,8.4609,5.59931,31.8733
4989,8.1705,5.23045,31.6878
4990,7.87413,4.89274,31.4622
4991,7.57539,4.58771,31.2015
4992,7.27767,4.31602,30.9108
4993,6.98403,4.07757,30.5948
4994,6.69723,3.8717,30.258
4995,6.41967,3.69724,29.9044
4996,6.15337,3.5527,29.5377
4997,5.90004,3.43634,29.1611
4998,5.66103,3.34632,28.7776
4999,5.4374,3.28074,28.3897
5000,5.22991,3.23772,27.9995
5001,5.0391,3.21546,27.609
5002,4.86526,3.21228,27.2197
5003,4.70852,3.22665,26.8332
5004,4.56885,3.25719,26.4506
5005,4.44612,3.30271,26.0731
5006,4.34008,3.36217,25.7017
5007,4.25043,3.4347,25.3372
5008,4.17681,3.51963,24.9805
5009,4.11886,3.6164,24.6322
5010,4.07619,3.72462,24.2933
5011,4.04842,3.84402,23.9644
5012,4.03519,3.97446,23.6462
5013,4.03617,4.1159,23.3396
5014,4.05104,4.26838,23.0452
5015,4.07955,4.43203,22.7639
5016,4.12147,4.60703,22.4965
5017,4.17661,4.79362,22.2441
5018,4.24483,4.99205,22.0075
5019,4.32603,5.20261,21.788
5020,4.42013,5.42556,21.5866
5021,4.5271,5.66114,21.4046
5022,4.64694,5.90955,21.2434
5023,4.77963,6.17092,21.1046
5024,4.9252,6.44527,20.9897
5025,5.08365,6.7325,20.9005
5026,5.25496,7.03233,20.8388
5027,5.4391,7.34429,20.8067
5028,5.63596,7.66766,20.8062
5029,5.84537,8.00142,20.8395
5030,6.06706,8.34423,20.9088
5031,6.30065,8.69434,21.0164
5032,6.54559,9.04957,21.1645
5033,6.80117,9.40722,21.3552
5034,7.06645,9.76411,21.5905
5035,7.34026,10.1164,21.872
5036,7.62115,10.4598,22.2011
5037,7.90736,10.7894,22.5784
5038,8.1968,11.0995,23.0042
