x,y,z
12.2584,8.71705,36.6558
11.866,7.57439,36.9032
11.4034,6.46183,36.981
10.8815,5.40439,36.9031
10.3121,4.42178,36.6875
9.70755,3.52791,36.3545
9.08014,2.73104,35.9253
8.44145,2.03432,35.4201
7.80205,1.43663,34.8578
7.17124,0.933549,34.2551
6.55689,0.518266,33.6258
5.9654,0.182504,32.9814
5.40173,-0.0827754,32.3309
4.86949,-0.286778,31.6811
4.37109,-0.438454,31.0371
3.90787,-0.546206,30.4023
3.48029,-0.61771,29.7789
3.08807,-0.65982,29.1685
2.73034,-0.678542,28.5716
2.40579,-0.679053,27.9886
2.11278,-0.665752,27.4193
1.84944,-0.642315,26.8635
1.61375,-0.611782,26.3209
1.40363,-0.576623,25.7908
1.217,-0.538817,25.2729
1.05179,-0.499925,24.7666
0.906006,-0.461151,24.2715
0.777741,-0.423401,23.7873
0.665198,-0.38734,23.3133
0.566695,-0.353429,22.8495
0.480675,-0.321974,22.3953
0.405709,-0.29315,21.9505
0.340489,-0.267036,21.5148
0.283829,-0.243638,21.088
0.234658,-0.222903,20.6698
0.192014,-0.204743,20.2601
0.155036,-0.189043,19.8585
0.122957,-0.175673,19.4651
0.0950966,-0.164495,19.0795
0.0708504,-0.155372,18.7015
0.0496858,-0.148168,18.3311
0.0311329,-0.14276,17.9681
0.0147782,-0.13903,17.6123
0.000257747,-0.136877,17.2635
-0.0127486,-0.13621,16.9217
-0.0245225,-0.136955,16.5866
-0.0353127,-0.139051,16.2582
-0.0453391,-0.142454,15.9363
-0.0547972,-0.147134,15.6209
-0.0638616,-0.153076,15.3116
-0.07269,-0.160281,15.0085
-0.0814255,-0.168766,14.7115
-0.0902002,-0.17856,14.4203
-0.0991372,-0.18971,14.135
-0.108353,-0.20228,13.8553
-0.117959,-0.216346,13.5811
-0.128066,-0.232004,13.3125
-0.138783,-0.249366,13.0492
-0.15022,-0.268562,12.7912
-0.16249,-0.289741,12.5383
-0.17571,-0.313074,12.2906
-0.190005,-0.338754,12.0478
-0.205505,-0.366996,11.8099
-0.222352,-0.398042,11.5769
-0.240696,-0.432164,11.3486
-0.260702,-0.469663,11.125
-0.28255,-0.510876,10.906
-0.306436,-0.556175,10.6916
-0.332573,-0.605976,10.4817
-0.361199,-0.660739,10.2764
-0.392572,-0.720976,10.0755
-0.42698,-0.787252,9.87901
-0.464737,-0.860197,9.68703
-0.506194,-0.940507,9.49954
-0.551735,-1.02895,9.31659
-0.601787,-1.12639,9.13826
-0.656821,-1.23377,8.96466
-0.71736,-1.35214,8.79594
-0.78398,-1.48266,8.6323
-0.85732,-1.62662,8.47399
-0.938086,-1.78543,8.32135
-1.02706,-1.96066,8.17479
-1.12511,-2.15405,8.03482
-1.23318,-2.36751,7.9021
-1.35234,-2.60312,7.77743
-1.48375,-2.86321,7.66178
-1.62868,-3.15027,7.55637
-1.78856,-3.46708,7.46269
-1.96493,-3.81661,7.38255
-2.15949,-4.2021,7.31819
-2.37409,-4.627,7.27231
-2.61077,-5.09501,7.2482
-2.8717,-5.60998,7.24988
-3.15924,-6.17592,7.28218
-3.4759,-6.79685,7.35095
-3.82434,-7.47675,7.4632
-4.20732,-8.21927,7.62734
-4.62767,-9.02757,7.85334
-5.08823,-9.90393,8.15299
-5.59168,-10.8492,8.54003
-6.14049,-11.8625,9.03036
-6.73664,-12.9398,9.64202
-7.38141,-14.0739,10.3951
-8.075,-15.2523,11.3114
-8.81616,-16.4568,12.4135
-9.60166,-17.6615,13.7238
-10.4257,-18.8321,15.2622
-11.2794,-19.9246,17.0439
-12.1498,-20.8858,19.0756
-13.0201,-21.6537,21.3517
-13.8686,-22.161,23.8496
-14.6692,-22.3396,26.5265
-15.3922,-22.1279,29.3169
-16.0054,-21.4796,32.1331
-16.4764,-20.3729,34.87
-16.7754,-18.8176,37.4132
-16.8779,-16.8596,39.6517
-16.768,-14.5791,41.4909
-16.4402,-12.0826,42.8652
-15.9004,-9.49091,43.746
-15.1657,-6.92401,44.143
-14.2621,-4.48791,44.0998
-13.2225,-2.26465,43.6848
-12.0828,-0.307772,42.9795
-10.8794,1.35724,42.0673
-9.64631,2.72885,41.0254
-8.41361,3.82338,39.9193
-7.20637,4.66864,38.7999
-6.04429,5.29829,37.7045
-4.94188,5.74745,36.6576
-3.90899,6.04981,35.6735
-2.95147,6.2359,34.7588
-2.0719,6.33221,33.9147
-1.27029,6.36112,33.1386
-0.544709,6.34107,32.4257
0.10816,6.28695,31.7704
0.692596,6.21069,31.1665
1.21347,6.12163,30.6078
1.67599,6.02709,30.0889
2.08547,5.9327,29.6047
2.44718,5.84274,29.1508
2.76626,5.76044,28.7235
3.04761,5.68818,28.3197
3.29586,5.62767,27.9367
3.51536,5.58013,27.5725
3.7101,5.54633,27.2256
3.88378,5.52678,26.8947
4.03977,5.5217,26.5789
4.18114,5.53115,26.2775
4.31065,5.55507,25.9902
4.43081,5.59325,25.7168
4.54384,5.64543,25.4572
4.65175,5.7113,25.2116
4.75631,5.7905,24.9802
4.85908,5.88262,24.7634
4.96144,5.98724,24.5615
5.06461,6.10391,24.3752
5.16963,6.23216,24.205
5.27739,6.37147,24.0516
5.38868,6.52129,23.9157
5.50411,6.68102,23.798
5.62421,6.85,23.6995
5.74938,7.0275,23.6209
5.87991,7.2127,23.563
6.01598,7.4047,23.5268
6.15766,7.60246,23.5132
6.30491,7.80481,23.5229
6.45757,8.01046,23.5567
6.61538,8.21795,23.6154
6.77793,8.42565,23.6995
6.94472,8.63177,23.8097
7.1151,8.83434,23.9461
7.28829,9.03122,24.109
7.46336,9.2201,24.2981
7.63926,9.39855,24.5131
7.8148,9.564,24.7533
7.98864,9.71383,25.0174
8.15933,9.84538,25.304
8.32531,9.95601,25.6111
8.4849,10.0432,25.9364
8.63638,10.1046,26.277
8.77794,10.1381,26.6295
8.9078,10.1419,26.9903
9.02418,10.1148,27.3553
9.12536,10.0558,27.7201
9.20975,9.96473,28.0802
9.27591,9.84194,28.4308
9.32258,9.6884,28.7673
9.34878,9.50576,29.0851
9.35379,9.29626,29.3798
9.33719,9.06273,29.6477
9.29893,8.80848,29.8853
9.23925,8.53722,30.0897
9.15878,8.25296,30.2586
9.05845,7.95984,30.3907
8.93952,7.66204,30.4849
8.80351,7.36366,30.5412
8.65217,7.06859,30.56
8.48747,6.78043,30.5424
8.31148,6.50241,30.4899
8.12639,6.23735,30.4044
7.93441,5.98759,30.2883
7.73776,5.75503,30.1439
7.53857,5.54111,29.974
7.33893,5.34685,29.7813
7.14078,5.17286,29.5685
6.94593,5.01943,29.3382
6.756,4.88652,29.0931
6.57249,4.77387,28.8356
6.39668,4.68103,28.5679
6.2297,4.60737,28.2924
6.07251,4.5522,28.0109
5.92588,4.51473,27.7254
5.79047,4.49418,27.4375
5.66677,4.48972,27.1489
5.55517,4.50059,26.8609
5.45593,4.52603,26.5749
5.36923,4.56535,26.2922
5.29517,4.61791,26.0138
5.23378,4.68315,25.741
5.18503,4.76055,25.4748
5.14885,4.84967,25.216
5.12515,4.95012,24.9658
5.1138,5.06158,24.7251
5.11466,5.18375,24.4948
5.12757,5.31638,24.2759
5.15237,5.45926,24.0693
5.18889,5.61217,23.876
5.23697,5.77492,23.697
5.29642,5.94729,23.5334
5.36708,6.12904,23.386
5.44875,6.31988,23.2562
5.54124,6.51947,23.1449
5.64432,6.7274,23.0533
5.75777,6.94315,22.9826
5.8813,7.16609,22.9339
6.01461,7.39545,22.9085
6.15734,7.63031,22.9076
6.30905,7.86956,22.9323
6.46926,8.1119,22.9836
6.63737,8.35582,23.0628
6.8127,8.59956,23.1706
6.99446,8.84114,23.3079
7.18171,9.07832,23.4753
7.3734,9.30862,23.6729
7.56833,9.52931,23.901
7.76512,9.73747,24.1591
7.96226,9.92999,24.4466
8.15808,10.1036,24.7621
8.35074,10.2551,25.1039
8.53828,10.3811,25.4698
8.7186,10.4785,25.8568
8.88952,10.5443,26.2614
9.04881,10.5759,26.6796
9.1942,10.5712,27.1066
9.32347,10.5284,27.5374
9.43449,10.4467,27.9665
9.52527,10.3258,28.388
9.59405,10.1666,28.7961
9.63933,9.9704,29.185
9.65994,9.73966,29.549
9.65508,9.47752,29.8831
9.62437,9.18789,30.1824
9.56787,8.87526,30.4431
9.48609,8.54458,30.6621
9.37996,8.20108,30.8372
9.25083,7.85009,30.9669
9.10045,7.49689,31.0509
8.93086,7.14649,31.0896
8.74439,6.80358,31.0843
8.54356,6.47232,31.0368
8.33104,6.15633,30.9497
8.10953,5.85861,30.8256
7.88175,5.58155,30.6679
7.65036,5.32691,30.4799
7.41789,5.09588,30.2649
7.18672,4.88911,30.0264
6.95907,4.70682,29.7677
6.7369,4.54883,29.4919
6.522,4.41463,29.2019
6.3159,4.30348,28.9005
6.11992,4.21448,28.5903
5.93515,4.14659,28.2735
5.76247,4.09872,27.9522
5.6026,4.06976,27.6284
5.45605,4.05861,27.3036
5.32321,4.06423,26.9796
5.20432,4.08565,26.6576
5.0995,4.12196,26.3389
5.00881,4.17237,26.0248
4.93219,4.23616,25.7163
4.86956,4.31274,25.4144
4.82078,4.40157,25.12
4.78566,4.50225,24.8342
4.76403,4.61443,24.5579
4.75567,4.73785,24.2919
4.7604,4.87231,24.0372
4.77799,5.01766,23.7946
4.80827,5.17379,23.5652
4.85104,5.34063,23.3499
4.90613,5.51812,23.1497
4.97338,5.70617,22.9657
5.05264,5.90471,22.799
5.14375,6.1136,22.6508
5.24656,6.33266,22.5223
5.36091,6.56162,22.4149
5.48664,6.80011,22.3297
5.62354,7.04764,22.2683
5.77137,7.30356,22.2321
5.92987,7.56703,22.2226
6.09868,7.83702,22.2412
6.27738,8.11225,22.2893
6.46546,8.39118,22.3685
6.6623,8.67197,22.4801
6.86712,8.95248,22.6252
7.07904,9.23023,22.8049
7.29697,9.5024,23.02
7.51967,9.76584,23.271
7.74569,10.0171,23.5579
7.97337,10.2523,23.8802
8.20083,10.4676,24.2371
8.426,10.6588,24.627
8.64658,10.8215,25.0474
8.86012,10.9515,25.4953
9.06397,11.045,25.9668
9.25539,11.0981,26.4571
9.43156,11.1077,26.9609
9.58968,11.0712,27.4718
9.72698,10.9872,27.983
9.84088,10.8547,28.4874
9.92901,10.6745,28.9774
9.98935,10.4479,29.4456
10.0203,10.1778,29.8846
10.0206,9.86814,30.2877
9.98965,9.52376,30.6489
9.92746,9.15047,30.963
9.83453,8.75467,31.2261
9.71196,8.34316,31.4352
9.56141,7.92287,31.5889
9.38505,7.50063,31.6868
9.18545,7.08292,31.7298
8.96556,6.67565,31.7196
8.72856,6.28405,31.659
8.47779,5.91254,31.5515
8.21665,5.56467,31.4008
7.94851,5.24313,31.2113
7.67664,4.94979,30.9874
7.40414,4.68572,30.7332
7.13387,4.45136,30.4533
6.86846,4.24653,30.1515
6.61021,4.0706,29.8318
6.36116,3.92256,29.4975
6.12302,3.80117,29.1519
5.89722,3.70497,28.7978
5.68491,3.63245,28.4378
5.48698,3.58203,28.074
5.3041,3.55218,27.7085
5.13672,3.54143,27.3431
4.98511,3.5484,26.9791
4.8494,3.57185,26.6181
4.72958,3.61064,26.2612
4.62556,3.66381,25.9095
4.53716,3.7305,25.5641
4.46414,3.81003,25.2258
4.40624,3.90182,24.8955
4.36316,4.00545,24.5741
4.3346,4.12058,24.2624
4.32026,4.24701,23.9611
4.31986,4.3846,23.6711
4.33312,4.53331,23.3933
4.35982,4.69317,23.1286
4.39973,4.86425,22.8777
4.45267,5.04666,22.6418
4.51848,5.24052,22.4219
4.59704,5.44598,22.2189
4.68824,5.66316,22.0342
4.79199,5.89212,21.869
4.90824,6.13291,21.7246
5.03691,6.38545,21.6025
5.17792,6.64959,21.5043
5.33121,6.92501,21.4316
5.49664,7.21125,21.386
5.67407,7.50762,21.3695
5.86327,7.81319,21.3838
6.06394,8.12675,21.431
6.27567,8.44676,21.5128
6.49795,8.77134,21.6313
6.7301,9.09817,21.7881
6.97125,9.42453,21.9849
7.22036,9.74719,22.2231
7.47615,10.0625,22.5038
7.73708,10.3663,22.8277
8.00134,10.6539,23.1947
8.26685,10.9204,23.6045
8.53122,11.1604,24.0555
8.79176,11.3684,24.5456
9.04551,11.5386,25.0714
9.28927,11.6656,25.6285
9.51961,11.7442,26.2115
9.73299,11.7698,26.8137
9.92578,11.7387,27.4273
10.0944,11.6481,28.0439
10.2354,11.4966,28.654
10.3456,11.2846,29.2479
10.4223,11.0136,29.8157
10.4632,10.6872,30.3479
10.4667,10.3105,30.8354
10.4318,9.88988,31.2704
10.3584,9.43313,31.646
10.2471,8.94886,31.9573
10.0994,8.44622,32.2009
9.91732,7.93449,32.3751
9.70384,7.42269,32.48
9.46231,6.91926,32.5172
9.19657,6.43179,32.4899
8.91077,5.96676,32.4022
8.60922,5.52947,32.259
8.29626,5.12398,32.0658
7.97616,4.75312,31.8285
7.65297,4.41857,31.5528
7.33049,4.12102,31.2445
7.01217,3.86028,30.909
6.70107,3.63545,30.5512
6.39986,3.44511,30.1756
6.1108,3.28742,29.7864
5.83574,3.16032,29.387
5.57615,3.06158,28.9807
5.33314,2.98897,28.5701
5.10753,2.94027,28.1574
4.89982,2.9134,27.7447
4.7103,2.9064,27.3336
4.53904,2.91749,26.9256
4.38594,2.94509,26.5219
4.25077,2.98782,26.1234
4.13322,3.04451,25.7312
4.03289,3.11419,25.3461
3.94933,3.19606,24.9688
3.88208,3.28952,24.6
3.83066,3.39413,24.2404
3.79462,3.5096,23.8906
3.77352,3.63577,23.5514
3.76694,3.77263,23.2232
3.77454,3.92024,22.9069
3.79599,4.07878,22.6031
3.83102,4.24849,22.3127
3.87942,4.42968,22.0364
3.94103,4.62272,21.7752
4.01573,4.828,21.5301
4.10347,5.04593,21.3022
4.20422,5.2769,21.0926
4.31802,5.52132,20.9026
4.44491,5.77951,20.7338
4.58497,6.05176,20.5876
4.73829,6.33822,20.4658
4.90498,6.63896,20.3703
5.08511,6.95384,20.303
5.27874,7.28254,20.2661
5.48586,7.62445,20.262
5.70642,7.97869,20.293
5.94024,8.34398,20.3617
6.18705,8.71863,20.4707
6.44638,9.10047,20.6226
6.71762,9.48676,20.82
6.99988,9.87417,21.0652
7.29205,10.2587,21.3604
7.59268,10.6356,21.7074
7.89999,10.9996,22.1074
8.21182,11.3445,22.5611
8.5256,11.6637,23.0679
8.83836,11.9498,23.6265
9.14667,12.1952,24.234
9.44672,12.3922,24.8863
9.73431,12.5331,25.5777
10.0049,12.6109,26.3005
10.2539,12.6191,27.0457
10.4764,12.5527,27.8028
10.6676,12.4085,28.5596
10.8231,12.1851,29.3033
10.9387,11.8834,30.0206
11.011,11.5069,30.6979
11.0372,11.0615,31.3226
11.0154,10.5554,31.8832
10.9451,9.99859,32.3698
10.8264,9.40291,32.775
10.6611,8.78091,33.0936
10.4515,8.14554,33.3231
10.2012,7.50942,33.4637
9.91468,6.88436,33.5178
9.5969,6.28082,33.4899
9.25334,5.70767,33.386
8.88969,5.17193,33.2133
8.51169,4.67875,32.9797
8.12492,4.23146,32.6933
7.7347,3.83176,32.3622
7.34589,3.47988,31.9941
6.96287,3.17488,31.596
6.58947,2.91486,31.1744
6.22893,2.69729,30.7349
5.88393,2.51915,30.2825
5.55659,2.37719,29.8213
5.24851,2.26808,29.3549
4.96081,2.18853,28.8861
4.69423,2.13538,28.4173
4.44911,2.10571,27.9505
4.22552,2.09683,27.4871
4.02327,2.10636,27.0286
3.84198,2.13222,26.5758
3.68112,2.17261,26.1296
3.54006,2.22602,25.6908
3.41807,2.29122,25.2598
3.31443,2.36723,24.8372
3.22838,2.45332,24.4233
3.15918,2.54896,24.0188
3.10611,2.65381,23.6238
3.06851,2.76772,23.2388
3.04576,2.89068,22.8642
3.03732,3.02282,22.5005
3.04271,3.1644,22.148
3.06154,3.31579,21.8073
3.09347,3.47744,21.4789
3.13826,3.64989,21.1635
3.19575,3.83375,20.8617
3.26584,4.02969,20.5743
3.34853,4.23842,20.3022
3.44385,4.4607,20.0464
3.55195,4.69728,19.808
3.67299,4.94896,19.5883
3.80723,5.21648,19.3885
3.95494,5.50058,19.2105
4.11647,5.80192,19.0558
4.29216,6.12108,18.9266
4.48238,6.45851,18.825
4.6875,6.81448,18.7535
4.90789,7.18906,18.7147
5.14383,7.582,18.7115
5.39559,7.99272,18.7473
5.66329,8.4202,18.8253
5.94694,8.86288,18.9492
6.24638,9.31858,19.1228
6.56121,9.78441,19.3498
6.89075,10.2566,19.634
7.23398,10.7305,19.9791
7.58951,11.2004,20.3883
7.95545,11.6594,20.8644
8.32941,12.0997,21.4093
8.70841,12.5122,22.0238
9.08886,12.8868,22.7071
9.46648,13.2129,23.4569
9.83639,13.4789,24.2685
10.193,13.6736,25.1351
10.5304,13.786,26.047
10.8419,13.8062,26.9921
11.121,13.7261,27.9557
11.3607,13.5401,28.9209
11.5548,13.2458,29.869
11.6971,12.8443,30.7806
11.7827,12.3408,31.6362
11.8076,11.7443,32.4174
11.7694,11.0675,33.1079
11.6672,10.3263,33.6944
11.5018,9.53848,34.1672
11.2757,8.72327,34.5208
10.9929,7.89979,34.7538
10.6591,7.08619,34.8689
10.2807,6.29878,34.8722
9.86527,5.55131,34.7725
9.4206,4.85461,34.5805
8.95473,4.21646,34.308
8.47551,3.64169,33.9674
7.99035,3.1324,33.5705
7.50607,2.68844,33.1287
7.02871,2.30777,32.6522
6.56347,1.98698,32.1498
6.11471,1.72171,31.6293
5.68589,1.50699,31.0971
5.27969,1.33762,30.5584
4.898,1.20837,30.0172
4.54207,1.11421,29.477
4.21256,1.0504,28.9401
3.90962,1.01262,28.4084
3.63302,0.996996,27.8833
3.38218,1.0001,27.3658
3.15629,1.01898,26.8565
2.95436,1.05114,26.356
2.77526,1.09447,25.8645
2.6178,1.14727,25.3822
2.48075,1.20818,24.9093
2.36288,1.27615,24.4458
2.26301,1.35041,23.9918
2.17999,1.43042,23.5473
2.11275,1.51586,23.1123
2.0603,1.60661,22.6868
2.02173,1.7027,22.271
1.99624,1.80429,21.8649
1.98312,1.91167,21.4685
1.98177,2.02526,21.082
1.99167,2.14555,20.7055
2.01242,2.27312,20.3393
2.04372,2.40865,19.9835
2.08535,2.55288,19.6385
2.1372,2.70661,19.3046
2.19924,2.87072,18.9822
2.27153,3.04617,18.6718
2.35423,3.23393,18.3739
2.44757,3.43509,18.0893
2.55186,3.65075,17.8188
2.66749,3.88209,17.5632
2.79494,4.13033,17.3237
2.93476,4.3967,17.1016
3.08755,4.6825,16.8983
3.25399,4.98902,16.7154
3.43481,5.31754,16.555
3.6308,5.6693,16.4193
3.84279,6.04547,16.3109
4.07163,6.4471,16.2326
4.31817,6.87503,16.1877
4.58328,7.32989,16.1801
4.86775,7.81193,16.2139
5.17234,8.32093,16.2937
5.49766,8.85611,16.4247
5.84415,9.41589,16.6124
6.21203,9.9978,16.8628
6.60121,10.5982,17.1822
7.01119,11.2121,17.5769
7.44097,11.8331,18.0534
7.88896,12.4526,18.6177
8.3528,13.0606,19.275
8.82929,13.6445,20.0296
9.31427,14.19,20.8837
9.8025,14.6806,21.8371
10.2876,15.0984,22.8866
10.762,15.4243,24.0251
11.217,15.6391,25.2409
11.643,15.7247,26.5176
12.0298,15.6651,27.8339
12.3665,15.4481,29.1639
12.6426,15.067,30.4777
12.8482,14.5213,31.7436
12.9746,13.8182,32.9287
13.015,12.9721,34.0023
12.965,12.0046,34.937
12.8229,10.9431,35.7116
12.59,9.81894,36.3116
12.2706,8.66494,36.7307
11.8716,7.51345,36.9706
11.4024,6.39397,37.0398
10.8738,5.33158,36.9527
10.2981,4.3459,36.7278
9.68757,3.45067,36.3858
9.05471,2.65389,35.948
8.41115,1.95843,35.4351
7.76751,1.36288,34.866
7.13309,0.862517,34.2573
6.51576,0.450306,33.623
5.92187,0.117756,32.9744
5.35634,-0.144331,32.3206
4.82271,-0.34529,31.6681
4.32333,-0.494159,31.0219
3.85948,-0.599403,30.3854
3.43155,-0.668732,29.7608
3.03921,-0.70902,29.1494
2.68152,-0.726277,28.5518
2.35713,-0.725678,27.9684
2.06435,-0.711609,27.3988
1.80127,-0.687734,26.8429
1.56585,-0.657077,26.3002
1.35598,-0.622091,25.7701
1.16954,-0.584743,25.2523
1.00444,-0.546579,24.7462
0.858677,-0.508792,24.2513
0.730324,-0.472282,23.7673
0.617572,-0.437705,23.2936
0.518726,-0.405523,22.83
0.432221,-0.376037,22.3761
0.356616,-0.349429,21.9316
0.290594,-0.325782,21.4963
0.232962,-0.305109,21.0698
0.182639,-0.287371,20.652
0.138654,-0.272492,20.2426
0.100136,-0.260374,19.8415
0.0663078,-0.250907,19.4484
0.0364758,-0.243977,19.0631
0.0100241,-0.239472,18.6856
-0.0135948,-0.237288,18.3156
-0.0348667,-0.237331,17.953
-0.0542229,-0.239524,17.5976
-0.0720472,-0.243804,17.2493
-0.0886818,-0.250127,16.9079
-0.104433,-0.25847,16.5734
-0.119576,-0.268826,16.2455
-0.134362,-0.281214,15.9242
-0.14902,-0.295669,15.6092
-0.16376,-0.312253,15.3006
-0.178782,-0.331049,14.9982
-0.194275,-0.352162,14.7018
-0.21042,-0.375723,14.4115
-0.227395,-0.40189,14.1269
-0.245378,-0.430844,13.8482
-0.264548,-0.462799,13.5751
-0.28509,-0.497996,13.3076
-0.307195,-0.53671,13.0456
-0.331062,-0.579249,12.789
-0.356905,-0.625962,12.5379
-0.384952,-0.677237,12.292
-0.415447,-0.733507,12.0514
-0.448656,-0.795252,11.816
-0.484867,-0.86301,11.5859
-0.524394,-0.937374,11.361
-0.567583,-1.019,11.1413
-0.61481,-1.10862,10.9269
-0.66649,-1.20705,10.7179
-0.72308,-1.31516,10.5143
-0.785082,-1.43396,10.3164
-0.853049,-1.56453,10.1242
-0.927591,-1.70807,9.93819
-1.00938,-1.86591,9.75852
-1.09916,-2.03951,9.58567
-1.19774,-2.23049,9.42012
-1.30602,-2.44059,9.26252
-1.425,-2.67178,9.11366
-1.55576,-2.92616,8.97448
-1.69949,-3.20604,8.84616
-1.85752,-3.51394,8.73013
-2.03128,-3.85259,8.62813
-2.22233,-4.22489,8.54229
-2.43238,-4.63399,8.47516
-2.66329,-5.08318,8.42985
-2.91705,-5.57592,8.41009
-3.1958,-6.11575,8.42039
-3.50182,-6.70623,8.46614
-3.8375,-7.35083,8.55376
-4.20532,-8.05271,8.69093
-4.60782,-8.81457,8.88667
-5.0475,-9.63829,9.15159
-5.52675,-10.5245,9.498
-6.04771,-11.4722,9.94002
-6.61213,-12.4779,10.4936
-7.22109,-13.5349,11.1766
-7.87476,-14.6325,12.0079
-8.57201,-15.7546,13.0074
-9.31001,-16.8791,14.1949
-10.0837,-17.9764,15.588
-10.8855,-19.0089,17.2004
-11.7042,-19.9308,19.0392
-12.5253,-20.6891,21.1012
-13.3301,-21.2252,23.3697
-14.0961,-21.4793,25.8108
-14.7976,-21.3955,28.3718
-15.406,-20.929,30.9809
-15.8925,-20.0536,33.5495
-16.2295,-18.7686,35.9792
-16.3934,-17.1032,38.1701
-16.3671,-15.1166,40.0328
-16.142,-12.8938,41.4986
-15.7195,-10.5364,42.5277
-15.1107,-8.15091,43.1132
-14.3356,-5.83699,43.2792
-13.4209,-3.67759,43.0753
-12.3977,-1.73298,42.567
-11.2988,-0.0389464,41.8267
-10.156,1.3913,40.9254
-8.99849,2.56291,39.9266
-7.85142,3.49422,38.8826
-6.73546,4.21156,37.834
-5.66657,4.74501,36.8098
-4.6563,5.12511,35.8287
-3.71222,5.38078,34.9018
-2.83862,5.53805,34.034
-2.03701,5.61953,33.2257
-1.30681,5.64436,32.4749
-0.645824,5.62837,31.7777
-0.0507037,5.58444,31.1295
0.482679,5.52292,30.5253
0.958938,5.45202,29.9602
1.38294,5.37817,29.43
1.75963,5.30635,28.9306
2.09389,5.24039,28.4585
2.39048,5.18317,28.0108
2.6539,5.13682,27.5851
2.88844,5.10289,27.1795
3.09807,5.08246,26.7923
3.28649,5.07626,26.4223
3.45711,5.08475,26.0688
3.61301,5.10815,25.731
3.75703,5.14655,25.4086
3.89172,5.19991,25.1013
4.01939,5.26811,24.8093
4.14212,5.35098,24.5325
4.26175,5.44827,24.2714
4.37994,5.55973,24.0262
4.49817,5.68507,23.7975
4.61773,5.82399,23.586
4.73978,5.97613,23.3922
4.86531,6.14113,23.2171
4.99521,6.31857,23.0614
5.13021,6.50798,22.9262
5.27095,6.70881,22.8125
5.41794,6.92044,22.7213
5.57156,7.14213,22.6539
5.73212,7.37301,22.6114
5.89978,7.61206,22.5951
6.07457,7.85809,22.6062
6.25643,8.10969,22.646
6.44513,8.36526,22.7155
6.64031,8.62291,22.816
6.84145,8.88051,22.9484
7.04786,9.13566,23.1134
7.25869,9.38565,23.3117
7.47287,9.62753,23.5435
7.68917,9.85804,23.8088
7.90613,10.0737,24.1069
8.1221,10.2709,24.4369
8.33524,10.4458,24.7972
8.54351,10.5946,25.1856
8.74471,10.7136,25.599
8.93649,10.7991,26.034
9.11641,10.848,26.4862
9.28196,10.8573,26.9507
9.43065,10.825,27.4218
9.56003,10.7495,27.8935
9.66781,10.6303,28.3592
9.75188,10.4678,28.8123
9.81044,10.2632,29.2461
9.84201,10.019,29.654
9.84555,9.7385,30.0301
9.82049,9.42601,30.3688
9.76672,9.08651,30.6653
9.68467,8.7256,30.916
9.5753,8.34923,31.118
9.44001,7.96355,31.2698
9.2807,7.57462,31.3707
9.09961,7.18828,31.4212
8.89934,6.80993,31.4227
8.6827,6.4444,31.3772
8.45269,6.09584,31.2877
8.21236,5.7677,31.1574
7.96477,5.46266,30.99
7.71292,5.18269,30.7893
7.45965,4.92906,30.5592
7.20766,4.70242,30.3036
6.95939,4.5029,30.0261
6.71706,4.33017,29.7304
6.48262,4.18355,29.4197
6.25776,4.06208,29.097
6.04391,3.96461,28.7651
5.84225,3.88987,28.4264
5.65371,3.83654,28.0832
5.47902,3.80329,27.7375
5.31871,3.78881,27.3911
5.17314,3.79189,27.0454
5.04251,3.81138,26.702
4.92692,3.84624,26.3621
4.82636,3.89556,26.0269
4.74072,3.95854,25.6974
4.66986,4.0345,25.3746
4.61358,4.12288,25.0595
4.57164,4.22323,24.753
4.54381,4.3352,24.4558
4.52984,4.45854,24.169
4.52947,4.59306,23.8933
4.54248,4.73867,23.6296
4.56864,4.89533,23.3789
4.60775,5.06301,23.1421
4.65963,5.24175,22.9202
4.72413,5.43159,22.7142
4.80108,5.63255,22.5252
4.89038,5.84464,22.3544
4.9919,6.06782,22.2031
5.10553,6.30199,22.0725
5.23115,6.54695,21.9642
5.36864,6.80241,21.8794
5.51785,7.06791,21.8199
5.67858,7.34283,21.7872
5.85061,7.62634,21.7829
6.03362,7.91738,21.8088
6.22721,8.21461,21.8665
6.43091,8.51637,21.9578
6.64408,8.8207,22.0841
6.86595,9.12523,22.247
7.09559,9.42721,22.4477
7.33186,9.72351,22.6872
7.57343,10.0105,22.9662
7.81872,10.2844,23.2848
8.06592,10.5407,23.6428
8.31295,10.7749,24.039
8.55749,10.9821,24.4719
8.79698,11.1574,24.9387
9.02862,11.296,25.4361
9.24942,11.393,25.9594
9.45627,11.4442,26.5033
9.64594,11.4461,27.0614
9.81523,11.3956,27.6264
9.961,11.2911,28.1906
10.0803,11.1318,28.7454
10.1705,10.9186,29.2821
10.2293,10.6536,29.7922
10.2548,10.3403,30.2673
10.246,9.98363,30.6999
10.2023,9.58959,31.0831
10.1237,9.16521,31.4116
10.011,8.71817,31.6812
9.8657,8.2565,31.8893
9.68993,7.78829,32.0347
9.48634,7.32136,32.1176
9.25805,6.86296,32.1397
9.00853,6.4196,32.1038
8.74153,5.99687,32.0136
8.4609,5.59931,31.8733
8.1705,5.23045,31.6878
7.87413,4.89274,31.4622
7.57539,4.58771,31.2015
7.27767,4.31602,30.9108
6.98403,4.07757,30.5948
6.69723,3.8717,30.258
