i,x,y,z
4308,-13.9007,-17.0236,30.7664
4309,-14.1676,-16.361,32.2719
4310,-14.3358,-15.4912,33.6658
4311,-14.396,-14.4357,34.9042
4312,-14.3424,-13.227,35.9494
4313,-14.1731,-11.9057,36.7734
4314,-13.8905,-10.5178,37.3595
4315,-13.5014,-9.1108,37.7035
4316,-13.0164,-7.72959,37.8132
4317,-12.449,-6.41342,37.7064
4318,-11.8148,-5.19358,37.4084
4319,-11.1304,-4.09225,36.9489
4320,-10.4127,-3.12256,36.3592
4321,-9.67752,-2.28935,35.6698
4322,-8.9396,-1.59063,34.9086
4323,-8.21165,-1.01924,34.0998
4324,-7.50432,-0.564461,33.2633
4325,-6.82616,-0.213533,32.4151
4326,-6.18362,0.0471453,31.5671
4327,-5.58123,0.231101,30.7281
4328,-5.02184,0.351154,29.9041
4329,-4.50688,0.419011,29.0989
4330,-4.03657,0.445061,28.3149
4331,-3.61018,0.438298,27.5531
4332,-3.22629,0.406346,26.8138
4333,-2.88293,0.355535,26.0966
4334,-2.57778,0.291029,25.4012
4335,-2.3083,0.216947,24.7266
4336,-2.07184,0.136508,24.0721
4337,-1.86575,0.0521588,23.4369
4338,-1.68741,-0.0343062,22.82
4339,-1.53432,-0.121633,22.2207
4340,-1.40411,-0.209014,21.6384
4341,-1.29459,-0.296006,21.0723
4342,-1.20375,-0.382457,20.522
4343,-1.12976,-0.468452,19.9869
4344,-1.07098,-0.554263,19.4665
4345,-1.02597,-0.640312,18.9604
4346,-0.993458,-0.72714,18.4683
4347,-0.972369,-0.815383,17.9898
4348,-0.961782,-0.905755,17.5246
4349,-0.960937,-0.999039,17.0725
4350,-0.969224,-1.09608,16.6332
4351,-0.986174,-1.19777,16.2065
4352,-1.01145,-1.30506,15.7924
4353,-1.04485,-1.41896,15.3907
4354,-1.08626,-1.54054,15.0012
4355,-1.13573,-1.67094,14.6241
4356,-1.19337,-1.81137,14.2592
4357,-1.25942,-1.96311,13.9068
4358,-1.33424,-2.12757,13.5671
4359,-1.41826,-2.30622,13.2401
4360,-1.51203,-2.50066,12.9265
4361,-1.61622,-2.71263,12.6265
4362,-1.73159,-2.94399,12.341
4363,-1.85901,-3.19675,12.0706
4364,-1.99948,-3.47306,11.8165
4365,-2.15412,-3.77526,11.5798
4366,-2.32414,-4.10583,11.3621
4367,-2.51093,-4.46743,11.1653
4368,-2.71596,-4.86286,10.9918
4369,-2.94087,-5.29505,10.8443
4370,-3.18741,-5.76704,10.7261
4371,-3.45744,-6.28192,10.6413
4372,-3.75298,-6.84274,10.5947
4373,-4.07611,-7.45244,10.5919
4374,-4.42897,-8.11365,10.6397
4375,-4.81377,-8.82854,10.746
4376,-5.23263,-9.59853,10.9199
4377,-5.68759,-10.4239,11.1719
4378,-6.18045,-11.3036,11.514
4379,-6.71261,-12.2342,11.9597
4380,-7.28493,-13.2098,12.5237
4381,-7.89744,-14.2211,13.2218
4382,-8.54909,-15.2542,14.0702
4383,-9.23736,-16.2905,15.0847
4384,-9.95793,-17.3052,16.2796
4385,-10.7042,-18.2671,17.6658
4386,-11.467,-19.1386,19.2488
4387,-12.2339,-19.8759,21.026
4388,-12.9896,-20.4309,22.9841
4389,-13.7154,-20.7539,25.0967
4390,-14.3897,-20.7973,27.3221
4391,-14.9888,-20.5216,29.6034
4392,-15.488,-19.9003,31.8695
4393,-15.8636,-18.9262,34.04
4394,-16.0941,-17.6148,36.031
4395,-16.1631,-16.0061,37.7636
4396,-16.0606,-14.1625,39.1724
4397,-15.7841,-12.1625,40.2127
4398,-15.3396,-10.0934,40.8651
4399,-14.7406,-8.04143,41.1361
4400,-14.0074,-6.08322,41.055
4401,-13.1646,-4.27972,40.6683
4402,-12.2397,-2.67285,40.0326
4403,-11.2604,-1.28526,39.2072
4404,-10.2531,-0.122519,38.2489
4405,-9.24167,0.823376,37.2077
4406,-8.24625,1.56991,36.1245
4407,-7.28323,2.14023,35.0312
4408,-6.36508,2.56,33.9507
4409,-5.50058,2.855,32.8986
4410,-4.69533,3.04956,31.8843
4411,-3.95215,3.16564,30.9128
4412,-3.27165,3.22238,29.9856
4413,-2.65272,3.23607,29.1023
4414,-2.09291,3.22022,28.261
4415,-1.58885,3.18589,27.4593
4416,-1.13655,3.14195,26.6943
4417,-0.731652,3.09544,25.9633
4418,-0.369607,3.05184,25.2635
4419,-0.0458477,3.0154,24.5926
4420,0.244114,2.98934,23.9485
4421,0.504606,2.97609,23.3294
4422,0.739744,2.97748,22.7338
4423,0.9534,2.99485,22.1606
4424,1.14919,3.02922,21.6087
4425,1.33048,3.08139,21.0775
4426,1.50037,3.152,20.5665
4427,1.66172,3.24159,20.0752
4428,1.81719,3.35072,19.6035
4429,1.96921,3.47993,19.1515
4430,2.12006,3.62983,18.7192
4431,2.27185,3.80109,18.3072
4432,2.42655,3.99449,17.9158
4433,2.58604,4.21091,17.5458
4434,2.7521,4.45132,17.1981
4435,2.92644,4.71682,16.874
4436,3.11072,5.00859,16.5748
4437,3.30655,5.3279,16.3022
4438,3.51552,5.67607,16.0584
4439,3.73918,6.05444,15.8457
4440,3.97908,6.46435,15.6671
4441,4.23673,6.90702,15.5258
4442,4.51362,7.38352,15.4257
4443,4.81118,7.89467,15.3712
4444,5.13075,8.44088,15.3673
4445,5.47359,9.022,15.4198
4446,5.84076,9.63718,15.5348
4447,6.23311,10.2846,15.7194
4448,6.65117,10.9612,15.9811
4449,7.09507,11.6623,16.3279
4450,7.56439,12.3817,16.768
4451,8.05805,13.1107,17.3095
4452,8.57413,13.8383,17.9602
4453,9.10972,14.5505,18.7266
4454,9.66071,15.2307,19.6137
4455,10.2217,15.8592,20.6235
4456,10.7857,16.4137,21.7547
4457,11.3442,16.8698,23.001
4458,11.8872,17.202,24.3504
4459,12.4031,17.3853,25.7846
4460,12.8792,17.3968,27.2782
4461,13.302,17.218,28.7992
4462,13.6579,16.8372,30.3095
4463,13.9337,16.251,31.7674
4464,14.1178,15.4664,33.1296
4465,14.2007,14.5009,34.3542
4466,14.1763,13.3825,35.4047
4467,14.0417,12.1471,36.2522
4468,13.7985,10.8366,36.8782
4469,13.4518,9.49493,37.2754
4470,13.0106,8.16496,37.4477
4471,12.4871,6.88501,37.4089
4472,11.8952,5.68674,37.1802
4473,11.2507,4.59371,36.7882
4474,10.5691,3.62109,36.2616
4475,9.86603,2.77615,35.6291
4476,9.15567,2.05937,34.9177
4477,8.45071,1.46588,34.1513
4478,7.76198,0.987006,33.3501
4479,7.09833,0.61161,32.5307
4480,6.46661,0.327355,31.7057
4481,5.87186,0.121622,30.8847
4482,5.31743,-0.0178031,30.0747
4483,4.80523,-0.102266,29.2801
4484,4.33598,-0.14198,28.504
4485,3.90941,-0.145901,27.748
4486,3.52447,-0.121704,27.0128
4487,3.17956,-0.0758314,26.2987
4488,2.87267,-0.0135853,25.6053
4489,2.60152,0.0607611,24.9321
4490,2.3637,0.143841,24.2785
4491,2.15673,0.233073,23.6438
4492,1.97816,0.326546,23.0273
4493,1.82563,0.422913,22.4284
4494,1.69689,0.521301,21.8464
4495,1.58984,0.621224,21.2807
4496,1.50256,0.722519,20.731
4497,1.43328,0.825286,20.1967
4498,1.38047,0.929837,19.6774
4499,1.34273,1.03666,19.1728
4500,1.31889,1.14639,18.6826
4501,1.30793,1.25977,18.2065
4502,1.30901,1.37768,17.7445
4503,1.32146,1.50104,17.2962
4504,1.34478,1.63091,16.8616
4505,1.37859,1.76838,16.4408
4506,1.42269,1.91466,16.0336
4507,1.47698,2.07102,15.6402
4508,1.54153,2.23881,15.2607
4509,1.61652,2.4195,14.8954
4510,1.70225,2.61463,14.5446
4511,1.79916,2.82587,14.2089
4512,1.9078,3.05498,13.8887
4513,2.02884,3.30385,13.585
4514,2.16309,3.57451,13.2986
4515,2.31145,3.86911,13.0308
4516,2.47499,4.18992,12.783
4517,2.65485,4.53937,12.5571
4518,2.85234,4.91997,12.3551
4519,3.06887,5.33435,12.1798
4520,3.30597,5.78519,12.0341
4521,3.56528,6.27519,11.9218
4522,3.84854,6.80701,11.8473
4523,4.15759,7.38313,11.8158
4524,4.49428,8.00577,11.8332
4525,4.86051,8.67666,11.9068
4526,5.25811,9.39687,12.0446
4527,5.68881,10.1665,12.2559
4528,6.15409,10.9841,12.5513
4529,6.65513,11.8468,12.9426
4530,7.19255,12.7491,13.4423
4531,7.76628,13.6827,14.0642
4532,8.37529,14.6354,14.8221
4533,9.0173,15.5911,15.7296
4534,9.68848,16.5286,16.7987
4535,10.3831,17.4212,18.0389
4536,11.093,18.2371,19.455
4537,11.8079,18.9392,21.0455
4538,12.5144,19.4866,22.8001
4539,13.1966,19.8367,24.6978
4540,13.8359,19.9483,26.7052
4541,14.412,19.7854,28.776
4542,14.9034,19.3224,30.8522
4543,15.2889,18.548,32.8664
4544,15.5492,17.4691,34.7468
4545,15.6683,16.1128,36.4235
4546,15.6354,14.5256,37.8351
4547,15.4459,12.7697,38.9355
4548,15.1021,10.9171,39.698
4549,14.6131,9.0427,40.1176
4550,13.994,7.21675,40.2095
4551,13.2649,5.49883,40.0059
4552,12.4488,3.93402,39.5506
4553,11.5701,2.55136,38.8929
4554,10.6529,1.36453,38.083
4555,9.71957,0.374099,37.1671
4556,8.78994,-0.429489,36.1856
4557,7.88069,-1.06264,35.1714
4558,7.00515,-1.54573,34.1496
4559,6.17332,-1.90068,33.1386
4560,5.3922,-2.14924,32.1508
4561,4.66606,-2.31183,31.194
4562,3.99697,-2.40682,30.2723
4563,3.38511,-2.45029,29.3872
4564,2.82928,-2.45591,28.5388
4565,2.32716,-2.43511,27.7257
4566,1.8757,-2.39724,26.9461
4567,1.47132,-2.34987,26.1979
4568,1.11014,-2.29898,25.479
4569,0.788148,-2.24929,24.7873
4570,0.50132,-2.20441,24.121
4571,0.24571,-2.1671,23.4782
4572,0.0175228,-2.13944,22.8577
4573,-0.186847,-2.12295,22.258
4574,-0.370787,-2.11876,21.6782
4575,-0.537453,-2.12769,21.1173
4576,-0.689769,-2.15036,20.5746
4577,-0.830433,-2.18726,20.0495
4578,-0.961927,-2.2388,19.5415
4579,-1.08654,-2.30535,19.0502
4580,-1.20636,-2.38731,18.5755
4581,-1.32335,-2.48515,18.1171
4582,-1.4393,-2.59937,17.675
4583,-1.55591,-2.7306,17.2493
4584,-1.67476,-2.87957,16.8401
4585,-1.79736,-3.04712,16.4477
4586,-1.92518,-3.23425,16.0726
4587,-2.05964,-3.44208,15.7153
4588,-2.20214,-3.6719,15.3765
4589,-2.35406,-3.92512,15.0573
4590,-2.51682,-4.2033,14.7587
4591,-2.69184,-4.50816,14.4822
4592,-2.88058,-4.84152,14.2296
4593,-3.08453,-5.20532,14.003
4594,-3.30526,-5.60158,13.8048
4595,-3.54434,-6.03235,13.6381
4596,-3.80341,-6.49967,13.5064
4597,-4.08415,-7.00549,13.4137
4598,-4.38824,-7.55156,13.3649
4599,-4.71737,-8.13931,13.3657
4600,-5.07316,-8.7697,13.4223
4601,-5.45716,-9.44296,13.5422
4602,-5.87074,-10.1584,13.7336
4603,-6.31501,-10.914,14.0057
4604,-6.7907,-11.706,14.3685
4605,-7.29805,-12.5289,14.8329
4606,-7.83658,-13.3741,15.4099
4607,-8.40493,-14.2303,16.1108
4608,-9.0006,-15.0824,16.9461
4609,-9.61973,-15.9114,17.9247
4610,-10.2568,-16.6941,19.0529
4611,-10.9044,-17.4031,20.333
4612,-11.553,-18.0072,21.7617
4613,-12.191,-18.4729,23.3283
4614,-12.8044,-18.7654,25.0135
4615,-13.3776,-18.8519,26.7885
4616,-13.8934,-18.7042,28.6141
4617,-14.3338,-18.3023,30.4423
4618,-14.6814,-17.6374,32.2181
4619,-14.9201,-16.7154,33.8832
4620,-15.0366,-15.5572,35.3806
4621,-15.0219,-14.199,36.6595
4622,-14.8715,-12.6896,37.6804
4623,-14.5868,-11.086,38.4186
4624,-14.1745,-9.44849,38.8656
4625,-13.6463,-7.83518,39.0294
4626,-13.0181,-6.29702,38.9317
4627,-12.3087,-4.87461,38.6045
4628,-11.5382,-3.5964,38.0861
4629,-10.727,-2.47867,37.4166
4630,-9.89475,-1.52671,36.6348
4631,-9.05897,-0.736877,35.7757
4632,-8.23501,-0.098891,34.8692
4633,-7.43551,0.401825,33.9394
4634,-6.67041,0.782155,33.0046
4635,-5.94703,1.0597,32.0785
4636,-5.27035,1.25162,31.1702
4637,-4.6433,1.3739,30.2857
4638,-4.06706,1.44089,29.4282
4639,-3.54144,1.46512,28.5992
4640,-3.06517,1.4573,27.799
4641,-2.63614,1.42636,27.0269
4642,-2.2517,1.37967,26.2819
4643,-1.90881,1.32316,25.5626
4644,-1.6042,1.26154,24.8676
4645,-1.33454,1.1985,24.1954
4646,-1.09649,1.13684,23.5448
4647,-0.886815,1.07866,22.9144
4648,-0.702392,1.02549,22.3032
4649,-0.540292,0.978414,21.7102
4650,-0.397772,0.938148,21.1345
4651,-0.272298,0.905148,20.5753
4652,-0.161543,0.87967,20.032
4653,-0.0633822,0.861833,19.5039
4654,0.0241105,0.851662,18.9905
4655,0.102679,0.84913,18.4913
4656,0.173898,0.854189,18.0059
4657,0.239186,0.866793,17.5338
4658,0.299824,0.886919,17.0748
4659,0.356972,0.914581,16.6284
4660,0.41168,0.949846,16.1944
4661,0.464911,0.992841,15.7724
4662,0.517549,1.04376,15.3623
4663,0.570419,1.10288,14.9638
4664,0.624293,1.17056,14.5768
4665,0.679913,1.24724,14.201
4666,0.737994,1.33345,13.8363
4667,0.799239,1.42985,13.4827
4668,0.864351,1.53718,13.1401
4669,0.934044,1.6563,12.8085
4670,1.00905,1.78819,12.4879
4671,1.09013,1.93398,12.1786
4672,1.1781,2.09491,11.8807
4673,1.27379,2.27238,11.5944
4674,1.37813,2.46795,11.3203
4675,1.49209,2.68336,11.0589
4676,1.61675,2.9205,10.8109
4677,1.75324,3.18149,10.5771
4678,1.90283,3.4686,10.3587
4679,2.06687,3.78435,10.1572
4680,2.24684,4.13143,9.97409
4681,2.44434,4.51275,9.81164
4682,2.66112,4.93141,9.67236
4683,2.89905,5.39068,9.55938
4684,3.16014,5.89395,9.47646
4685,3.44655,6.4447,9.42814
4686,3.76055,7.04637,9.41984
4687,4.10452,7.70226,9.45806
4688,4.48092,8.41535,9.55047
4689,4.89223,9.18805,9.70613
4690,5.34088,10.0219,9.9356
4691,5.82915,10.917,10.2511
4692,6.35906,11.8718,10.6665
4693,6.93212,12.8822,11.1976
4694,7.54921,13.9406,11.8613
4695,8.21016,15.0353,12.676
4696,8.91348,16.1495,13.6603
4697,9.65593,17.2598,14.8321
4698,10.432,18.3359,16.207
4699,11.2335,19.3396,17.796
4700,12.0488,20.2251,19.6026
4701,12.8631,20.9403,21.6199
4702,13.6574,21.4285,23.8271
4703,14.4092,21.6331,26.1867
4704,15.0932,21.5029,28.6431
4705,15.6819,20.9987,31.1228
4706,16.1475,20.1008,33.5381
4707,16.4645,18.8147,35.7933
4708,16.6114,17.1745,37.7944
4709,16.5735,15.2422,39.459
4710,16.3446,13.1026,40.7264
4711,15.9277,10.854,41.5644
4712,15.3354,8.59745,41.9719
4713,14.5882,6.42526,41.9763
4714,13.7125,4.41287,41.6274
4715,12.7387,2.6136,40.989
4716,11.6979,1.05771,40.1302
4717,10.6203,-0.245519,39.1174
4718,9.53322,-1.3036,38.0098
4719,8.46001,-2.1359,36.856
4720,7.41959,-2.7689,35.6934
4721,6.42639,-3.23223,34.5488
4722,5.49061,-3.55571,33.44
4723,4.61871,-3.76743,32.3774
4724,3.81402,-3.89259,31.3661
4725,3.07728,-3.95306,30.4075
4726,2.40726,-3.96729,29.5004
4727,1.80126,-3.95052,28.6421
4728,1.25552,-3.91509,27.8293
4729,0.765572,-3.87084,27.0584
4730,0.326569,-3.82552,26.3258
4731,-0.0665415,-3.78514,25.6283
4732,-0.41883,-3.75431,24.9631
4733,-0.735266,-3.7365,24.3277
4734,-1.02063,-3.73433,23.72
4735,-1.27947,-3.74973,23.1383
4736,-1.51606,-3.78415,22.5815
4737,-1.73437,-3.83866,22.0485
4738,-1.9381,-3.91406,21.5385
4739,-2.13065,-4.01103,21.0514
4740,-2.31518,-4.13013,20.5867
4741,-2.49457,-4.27187,20.1447
4742,-2.67149,-4.43678,19.7256
4743,-2.84841,-4.62542,19.3299
4744,-3.02763,-4.8384,18.9585
4745,-3.21125,-5.07637,18.6122
4746,-3.40129,-5.34006,18.2923
4747,-3.59961,-5.63021,18.0004
4748,-3.80798,-5.94761,17.7383
4749,-4.02808,-6.29304,17.5081
4750,-4.26149,-6.66722,17.3124
4751,-4.50971,-7.07078,17.1541
4752,-4.77416,-7.50416,17.0364
4753,-5.05613,-7.96754,16.9633
4754,-5.35681,-8.46073,16.9389
4755,-5.67722,-8.98304,16.968
4756,-6.01821,-9.53312,17.0557
4757,-6.38035,-10.1088,17.2077
4758,-6.76393,-10.7068,17.43
4759,-7.16883,-11.3228,17.7286
4760,-7.59444,-11.9508,18.1099
4761,-8.0396,-12.5832,18.5799
4762,-8.50239,-13.2103,19.144
4763,-8.98012,-13.8207,19.8065
4764,-9.46911,-14.4005,20.5705
4765,-9.96465,-14.9341,21.4364
4766,-10.4609,-15.4038,22.4021
4767,-10.9507,-15.7907,23.4617
4768,-11.4259,-16.0754,24.6051
4769,-11.8773,-16.2389,25.8172
4770,-12.2948,-16.2639,27.0782
4771,-12.6676,-16.1363,28.3632
4772,-12.985,-15.847,29.6434
4773,-13.2366,-15.3927,30.8867
4774,-13.4133,-14.7775,32.0599
4775,-13.5073,-14.0132,33.1306
4776,-13.5131,-13.1188,34.0695
4777,-13.4279,-12.1199,34.8521
4778,-13.252,-11.0469,35.461
4779,-12.9885,-9.93269,35.8869
4780,-12.6433,-8.81035,36.1282
4781,-12.2251,-7.71096,36.1911
4782,-11.7443,-6.66162,36.0884
4783,-11.2127,-5.6842,35.8376
4784,-10.6428,-4.79466,35.4589
4785,-10.0472,-4.00302,34.9743
4786,-9.43784,-3.31385,34.405
4787,-8.82588,-2.72704,33.7712
4788,-8.22112,-2.23881,33.0908
4789,-7.63197,-1.84272,32.3792
4790,-7.06532,-1.5306,31.649
4791,-6.52659,-1.29338,30.9105
4792,-6.0198,-1.12172,30.1716
4793,-5.5477,-1.00654,29.4381
4794,-5.11195,-0.939311,28.7144
4795,-4.71327,-0.912281,28.0035
4796,-4.35163,-0.918607,27.3074
4797,-4.02637,-0.952371,26.6274
4798,-3.7364,-1.00858,25.9641
4799,-3.48029,-1.0831,25.3181
4800,-3.25639,-1.17261,24.6892
4801,-3.06293,-1.27451,24.0776
4802,-2.8981,-1.38684,23.4831
4803,-2.76009,-1.5082,22.9055
4804,-2.64715,-1.63767,22.3447
4805,-2.55766,-1.77475,21.8005
4806,-2.49009,-1.91931,21.2728
4807,-2.44307,-2.07149,20.7615
4808,-2.4154,-2.23174,20.2667
4809,-2.40602,-2.40069,19.7885
4810,-2.41407,-2.57918,19.3269
4811,-2.43884,-2.76821,18.8823
4812,-2.4798,-2.96895,18.455
4813,-2.53658,-3.18268,18.0455
4814,-2.60898,-3.41079,17.6543
4815,-2.69695,-3.65482,17.2822
4816,-2.80061,-3.91636,16.93
4817,-2.92021,-4.19712,16.599
4818,-3.05615,-4.49889,16.2904
4819,-3.20896,-4.8235,16.0057
4820,-3.3793,-5.17283,15.747
4821,-3.56794,-5.54881,15.5163
4822,-3.77578,-5.9533,15.3163
4823,-4.00379,-6.38815,15.1501
4824,-4.25301,-6.85505,15.0211
4825,-4.52457,-7.35549,14.9335
4826,-4.81958,-7.89067,14.8919
4827,-5.13915,-8.46134,14.9018
4828,-5.48435,-9.06765,14.969
4829,-5.85609,-9.70895,15.1004
4830,-6.25512,-10.3835,15.3034
4831,-6.68186,-11.0884,15.586
4832,-7.13636,-11.8189,15.9569
4833,-7.61809,-12.5683,16.4248
4834,-8.12587,-13.3277,16.9987
4835,-8.6576,-14.0853,17.6868
4836,-9.21016,-14.8263,18.4964
4837,-9.77913,-15.5328,19.4328
4838,-10.3587,-16.1837,20.4982
4839,-10.9414,-16.7549,21.691
4840,-11.5181,-17.2201,23.0045
4841,-12.0779,-17.5521,24.4254
4842,-12.6085,-17.7239,25.9336
4843,-13.0962,-17.7113,27.5012
4844,-13.5266,-17.495,29.093
4845,-13.8851,-17.0632,30.6679
4846,-14.1578,-16.4139,32.1804
4847,-14.3326,-15.5563,33.584
4848,-14.3999,-14.511,34.8345
4849,-14.3534,-13.3099,35.8939
4850,-14.1912,-11.9934,36.7332
4851,-13.9154,-10.6072,37.335
4852,-13.5324,-9.19895,37.6945
4853,-13.0527,-7.81382,37.8185
4854,-12.4895,-6.49157,37.7245
4855,-11.8585,-5.26406,37.4374
4856,-11.1763,-4.15408,36.9867
4857,-10.4596,-3.17531,36.4038
4858,-9.7246,-2.33308,35.7193
4859,-8.98594,-1.62578,34.9613
4860,-8.25653,-1.04647,34.1543
4861,-7.54718,-0.584611,33.3186
4862,-6.86655,-0.227511,32.4703
4863,-6.22123,0.0384298,31.6216
4864,-5.61587,0.226783,30.7815
4865,-5.05342,0.350441,29.9561
4866,-4.53538,0.4212,29.1494
4867,-4.06203,0.449544,28.3638
4868,-3.6327,0.444563,27.6004
4869,-3.246,0.413969,26.8595
4870,-2.89999,0.364176,26.1409
4871,-2.59236,0.300418,25.444
4872,-2.32057,0.22688,24.768
4873,-2.08198,0.146833,24.1122
4874,-1.87392,0.0627709,23.4756
4875,-1.69378,-0.0234738,22.8575
4876,-1.53904,-0.110615,22.2571
4877,-1.40733,-0.19782,21.6737
4878,-1.29643,-0.284621,21.1066
4879,-1.20432,-0.370852,20.5552
4880,-1.12916,-0.456581,20.0191
4881,-1.06929,-0.542069,19.4977
4882,-1.02326,-0.627727,18.9906
4883,-0.98979,-0.714087,18.4976
4884,-0.967782,-0.801777,18.0181
4885,-0.956306,-0.891504,17.552
4886,-0.95459,-0.984044,17.099
4887,-0.962014,-1.08023,16.6588
4888,-0.978097,-1.18095,16.2312
4889,-1.00249,-1.28715,15.8162
4890,-1.03498,-1.39984,15.4135
4891,-1.07545,-1.52006,15.0231
4892,-1.12392,-1.64894,14.645
4893,-1.18051,-1.78769,14.2791
4894,-1.24545,-1.93758,13.9257
4895,-1.31907,-2.09999,13.5847
4896,-1.4018,-2.27638,13.2566
4897,-1.49418,-2.46835,12.9417
4898,-1.59686,-2.6776,12.6404
4899,-1.7106,-2.90598,12.3533
4900,-1.83625,-3.15548,12.0812
4901,-1.97479,-3.42823,11.8252
4902,-2.12732,-3.72655,11.5864
4903,-2.29506,-4.05289,11.3664
4904,-2.47936,-4.4099,11.1669
4905,-2.68168,-4.80035,10.9903
4906,-2.90365,-5.22718,10.8392
4907,-3.14699,-5.69341,10.7169
4908,-3.41357,-6.20213,10.6274
4909,-3.70538,-6.75643,10.5753
4910,-4.02449,-7.35927,10.5661
4911,-4.37306,-8.01334,10.6065
4912,-4.75328,-8.72091,10.7041
4913,-5.1673,-9.48354,10.8679
4914,-5.61718,-10.3017,11.1082
4915,-6.10478,-11.1746,11.4369
4916,-6.63157,-12.0992,11.8673
4917,-7.1985,-13.07,12.4138
4918,-7.80576,-14.0781,13.0922
4919,-8.45248,-15.1106,13.9188
4920,-9.13637,-16.1494,14.9095
4921,-9.8534,-17.1706,16.0791
4922,-10.5973,-18.144,17.4389
4923,-11.3593,-19.0327,18.9956
4924,-12.1275,-19.7938,20.7479
4925,-12.887,-20.3794,22.6842
4926,-13.6194,-20.7396,24.7801
4927,-14.3035,-20.8264,26.9961
4928,-14.9158,-20.5982,29.2772
4929,-15.4317,-20.0265,31.5542
4930,-15.827,-19.1009,33.7473
4931,-16.0798,-17.8334,35.7725
4932,-16.1728,-16.2609,37.5493
4933,-16.0949,-14.4427,39.0097
4934,-15.8426,-12.456,40.1057
4935,-15.4205,-10.3875,40.8141
4936,-14.8414,-8.32441,41.1378
4937,-14.1246,-6.34543,41.1033
4938,-13.2943,-4.51415,40.7553
4939,-12.3779,-2.87532,40.1496
4940,-11.4031,-1.45425,39.3457
4941,-10.3967,-0.258691,38.4012
4942,-9.38302,0.717754,37.3671
4943,-8.38285,1.49156,36.2862
4944,-7.41312,2.08538,35.1913
4945,-6.48684,2.52477,34.1068
4946,-5.61332,2.83569,33.0491
4947,-4.79854,3.04279,32.0283
4948,-4.04569,3.16845,31.05
4949,-3.35567,3.23226,30.1162
4950,-2.72755,3.25091,29.2265
4951,-2.15903,3.23834,28.3794
4952,-1.64685,3.20594,27.5722
4953,-1.18708,3.16286,26.8023
4954,-0.775374,3.11639,26.0667
4955,-0.407199,3.07221,25.3629
4956,-0.0779696,3.03474,24.6883
4957,0.216826,3.00732,24.0408
4958,0.481551,2.99249,23.4186
4959,0.72036,2.99214,22.8202
4960,0.937169,3.00768,22.2442
4961,1.13564,3.04018,21.6899
4962,1.31917,3.09044,21.1563
4963,1.4909,3.15913,20.6429
4964,1.65374,3.24681,20.1494
4965,1.81037,3.35403,19.6756
4966,1.96326,3.48133,19.2215
4967,2.11472,3.6293,18.7873
4968,2.26687,3.79862,18.3732
4969,2.42172,3.99005,17.9798
4970,2.58115,4.20445,17.6078
4971,2.74696,4.44278,17.2581
4972,2.92087,4.70612,16.9319
4973,3.10456,4.99564,16.6305
4974,3.29962,5.31258,16.3557
4975,3.50767,5.65826,16.1095
4976,3.73026,6.03402,15.8944
4977,3.96893,6.44116,15.713
4978,4.22521,6.88091,15.5688
4979,4.50056,7.35435,15.4655
4980,4.79643,7.86228,15.4075
4981,5.11417,8.40515,15.3997
4982,5.45502,8.98283,15.4479
4983,5.82006,9.59452,15.5581
4984,6.21015,10.2384,15.7373
4985,6.62584,10.9116,15.993
4986,7.06727,11.6096,16.333
4987,7.53407,12.3261,16.7656
4988,8.02519,13.0527,17.2988
4989,8.53879,13.7785,17.9404
4990,9.07201,14.49,18.697
4991,9.62084,15.1707,19.5736
4992,10.18,15.801,20.5724
4993,10.7425,16.3591,21.6924
4994,11.3002,16.8208,22.9275
4995,11.8431,17.1606,24.2663
4996,12.3597,17.3538,25.6908
4997,12.8375,17.3773,27.1764
4998,13.2631,17.2124,28.6915
4999,13.6229,16.8468,30.1987
5000,13.9037,16.2767,31.6566
5001,14.0939,15.5083,33.0221
5002,14.1839,14.5583,34.2535
5003,14.1671,13.4537,35.3139
5004,14.0408,12.2299,36.1739
5005,13.806,10.9281,36.8144
5006,13.4676,9.59216,37.2272
5007,13.0344,8.26469,37.4154
5008,12.518,6.98431,37.392
5009,11.9326,5.78306,37.1777
5010,11.2934,4.68502,36.7985
5011,10.6161,3.70593,36.283
5012,9.91631,2.85362,35.6597
5013,9.20816,2.12907,34.9556
5014,8.50446,1.52784,34.1949
5015,7.81615,1.04153,33.398
5016,7.15219,0.659257,32.5814
5017,6.51958,0.368818,31.7584
5018,5.92346,0.15766,30.9385
5019,5.36732,0.0135901,30.1289
5020,4.85317,-0.0747607,29.3344
5021,4.38182,-0.117651,28.5579
5022,3.95307,-0.124096,27.8014
5023,3.56595,-0.101838,27.0655
5024,3.21891,-0.057388,26.3506
5025,2.90998,0.00388551,25.6564
5026,2.63691,0.0776485,24.9823
5027,2.39732,0.160479,24.3278
5028,2.18873,0.249748,23.6923
5029,2.00872,0.343503,23.075
5030,1.85492,0.440363,22.4752
5031,1.72508,0.539426,21.8924
5032,1.61711,0.640185,21.3261
5033,1.52908,0.74246,20.7756
5034,1.45924,0.846338,20.2406
5035,1.40601,0.952123,19.7207
5036,1.36803,1.0603,19.2155
5037,1.3441,1.1715,18.7248
5038,1.3332,1.28648,18.2483
5039,1.3345,1.40609,17.7858
5040,1.34732,1.53131,17.3372
5041,1.37115,1.66315,16.9024
5042,1.40563,1.80276,16.4813
5043,1.45053,1.95133,16.0741
5044,1.50579,2.11016,15.6807
