i,x,y,z
3755,-12.7299,-10.5855,34.712
3756,-12.479,-9.61484,35.0555
3757,-12.1593,-8.64092,35.243
3758,-11.7781,-7.68841,35.2799
3759,-11.3445,-6.77882,35.1766
3760,-10.8684,-5.92962,34.947
3761,-10.3603,-5.15372,34.6074
3762,-9.83055,-4.45953,34.175
3763,-9.28932,-3.8512,33.6671
3764,-8.74589,-3.32926,33.1001
3765,-8.20859,-2.89129,32.4888
3766,-7.68463,-2.53268,31.8461
3767,-7.18,-2.24732,31.1829
3768,-6.6995,-2.02826,30.5084
3769,-6.24679,-1.86821,29.8297
3770,-5.82449,-1.75993,29.1525
3771,-5.4343,-1.69654,28.4811
3772,-5.07712,-1.6717,27.8188
3773,-4.7532,-1.67973,27.1679
3774,-4.46226,-1.71568,26.53
3775,-4.2036,-1.77532,25.9064
3776,-3.97623,-1.85513,25.2978
3777,-3.77895,-1.95226,24.7049
3778,-3.61044,-2.06448,24.1279
3779,-3.4693,-2.1901,23.5672
3780,-3.35414,-2.32793,23.023
3781,-3.26361,-2.47723,22.4955
3782,-3.19645,-2.63761,21.985
3783,-3.15148,-2.80904,21.4917
3784,-3.12764,-2.99177,21.016
3785,-3.12402,-3.18628,20.5582
3786,-3.13986,-3.39328,20.1188
3787,-3.17452,-3.61365,19.6985
3788,-3.22755,-3.84844,19.2979
3789,-3.29862,-4.09882,18.918
3790,-3.38756,-4.36607,18.5597
3791,-3.49434,-4.65156,18.2244
3792,-3.61906,-4.95671,17.9134
3793,-3.76197,-5.283,17.6284
3794,-3.9234,-5.6319,17.3714
3795,-4.10383,-6.00484,17.1446
3796,-4.3038,-6.40321,16.9508
3797,-4.52393,-6.82824,16.7928
3798,-4.76489,-7.28096,16.6742
3799,-5.02738,-7.76214,16.5988
3800,-5.31206,-8.27213,16.5709
3801,-5.61958,-8.81078,16.5955
3802,-5.95045,-9.37727,16.678
3803,-6.30503,-9.96994,16.824
3804,-6.68343,-10.5861,17.04
3805,-7.08542,-11.2217,17.3325
3806,-7.51037,-11.8712,17.7081
3807,-7.95709,-12.5274,18.1733
3808,-8.42369,-13.181,18.7344
3809,-8.90751,-13.8206,19.3963
3810,-9.40493,-14.4324,20.163
3811,-9.91125,-15.0004,21.0358
3812,-10.4206,-15.5065,22.0135
3813,-10.9259,-15.9312,23.0911
3814,-11.4187,-16.2537,24.2593
3815,-11.8895,-16.4537,25.5035
3816,-12.3279,-16.5123,26.8041
3817,-12.7226,-16.4137,28.136
3818,-13.0623,-16.1467,29.4694
3819,-13.3359,-15.7065,30.771
3820,-13.5333,-15.0957,32.0057
3821,-13.6459,-14.3254,33.1387
3822,-13.6675,-13.4144,34.138
3823,-13.5946,-12.3891,34.9769
3824,-13.4268,-11.2809,35.6358
3825,-13.1669,-10.1248,36.1034
3826,-12.8208,-8.95614,36.3772
3827,-12.3973,-7.80826,36.463
3828,-11.907,-6.71055,36.3738
3829,-11.3623,-5.68682,36.1279
3830,-10.7763,-4.75453,35.7469
3831,-10.1623,-3.92472,35.2539
3832,-9.5329,-3.2025,34.6718
3833,-8.89991,-2.5879,34.0221
3834,-8.27373,-2.07693,33.3239
3835,-7.66325,-1.66272,32.5935
3836,-7.07579,-1.33652,31.8444
3837,-6.51705,-1.08862,31.0874
3838,-5.99128,-0.909021,30.3307
3839,-5.50136,-0.788004,29.5804
3840,-5.049,-0.716467,28.841
3841,-4.63494,-0.686156,28.1154
3842,-4.2591,-0.689783,27.4056
3843,-3.92075,-0.721062,26.7128
3844,-3.6187,-0.774687,26.0376
3845,-3.35139,-0.846281,25.3802
3846,-3.11706,-0.932314,24.7407
3847,-2.91379,-1.03002,24.1188
3848,-2.73965,-1.1373,23.5143
3849,-2.59269,-1.25264,22.9269
3850,-2.47103,-1.37504,22.3564
3851,-2.37292,-1.50393,21.8024
3852,-2.29671,-1.63908,21.2649
3853,-2.24093,-1.7806,20.7436
3854,-2.20424,-1.92885,20.2384
3855,-2.18549,-2.08442,19.7492
3856,-2.18373,-2.24809,19.2762
3857,-2.19813,-2.42081,18.8194
3858,-2.22808,-2.60366,18.379
3859,-2.27312,-2.79789,17.9553
3860,-2.33296,-3.00483,17.5487
3861,-2.40748,-3.22595,17.1598
3862,-2.49669,-3.4628,16.7891
3863,-2.60079,-3.71706,16.4376
3864,-2.72008,-3.99049,16.1062
3865,-2.85505,-4.28493,15.7961
3866,-3.00628,-4.6023,15.5089
3867,-3.17451,-4.94458,15.2463
3868,-3.3606,-5.31382,15.0105
3869,-3.5655,-5.71204,14.8038
3870,-3.79028,-6.14126,14.6293
3871,-4.03609,-6.60341,14.4904
3872,-4.30416,-7.10027,14.391
3873,-4.59574,-7.63337,14.3357
3874,-4.9121,-8.20386,14.3299
3875,-5.25449,-8.81237,14.3796
3876,-5.62404,-9.45881,14.4915
3877,-6.02173,-10.1421,14.6733
3878,-6.4483,-10.86,14.9333
3879,-6.90411,-11.6085,15.2805
3880,-7.38903,-12.3818,15.7245
3881,-7.90228,-13.1718,16.2749
3882,-8.44223,-13.9673,16.9413
3883,-9.00621,-14.7543,17.7323
3884,-9.59031,-15.5152,18.6552
3885,-10.1891,-16.2288,19.7143
3886,-10.7956,-16.8704,20.9104
3887,-11.4008,-17.4125,22.2391
3888,-11.994,-17.8257,23.6899
3889,-12.5627,-18.0801,25.2443
3890,-13.0926,-18.1476,26.8759
3891,-13.5684,-18.0046,28.5499
3892,-13.9745,-17.6343,30.2239
3893,-14.2954,-17.03,31.8499
3894,-14.5171,-16.1968,33.3773
3895,-14.628,-15.153,34.7565
3896,-14.62,-13.9293,35.9433
3897,-14.4893,-12.5671,36.9026
3898,-14.2367,-11.1152,37.6115
3899,-13.8677,-9.6255,38.0608
3900,-13.3922,-8.14856,38.2549
3901,-12.824,-6.72971,38.2103
3902,-12.1791,-5.406,37.9528
3903,-11.4754,-4.20457,37.5142
3904,-10.731,-3.14228,36.9286
3905,-9.96335,-2.22646,36.2301
3906,-9.1887,-1.45637,35.4499
3907,-8.42127,-0.825092,34.6154
3908,-7.67307,-0.32139,33.7495
3909,-6.95376,0.0685262,32.87
3910,-6.2707,0.35958,31.9907
3911,-5.62912,0.566737,31.1215
3912,-5.03235,0.704238,30.2689
3913,-4.48213,0.785126,29.4373
3914,-3.97884,0.820985,28.6291
3915,-3.52179,0.821853,27.8453
3916,-3.1095,0.79624,27.086
3917,-2.73987,0.751222,26.3509
3918,-2.41039,0.692576,25.6392
3919,-2.11832,0.624928,24.9498
3920,-1.86077,0.551912,24.2817
3921,-1.63482,0.476315,23.6339
3922,-1.4376,0.400219,23.0053
3923,-1.26636,0.325118,22.3951
3924,-1.11846,0.252032,21.8024
3925,-0.991474,0.181599,21.2265
3926,-0.883129,0.114152,20.6665
3927,-0.791363,0.0497871,20.122
3928,-0.714309,-0.0115842,19.5924
3929,-0.650292,-0.070188,19.0771
3930,-0.597823,-0.126354,18.5757
3931,-0.55559,-0.180487,18.0878
3932,-0.522448,-0.233047,17.6129
3933,-0.497405,-0.284531,17.1507
3934,-0.479613,-0.335463,16.7009
3935,-0.468357,-0.386389,16.2631
3936,-0.46304,-0.437865,15.8371
3937,-0.463178,-0.490462,15.4225
3938,-0.468385,-0.544765,15.019
3939,-0.478372,-0.601371,14.6265
3940,-0.49293,-0.660896,14.2446
3941,-0.511935,-0.723979,13.8732
3942,-0.535334,-0.791284,13.512
3943,-0.563142,-0.86351,13.161
3944,-0.595446,-0.941397,12.8198
3945,-0.632393,-1.02573,12.4884
3946,-0.674195,-1.11736,12.1667
3947,-0.721129,-1.2172,11.8546
3948,-0.773533,-1.32622,11.552
3949,-0.831812,-1.44551,11.259
3950,-0.896441,-1.57622,10.9756
3951,-0.967963,-1.71965,10.7019
3952,-1.047,-1.8772,10.4382
3953,-1.13425,-2.05039,10.1846
3954,-1.2305,-2.24092,9.94167
3955,-1.33664,-2.45063,9.70976
3956,-1.45365,-2.68156,9.48957
3957,-1.58261,-2.93593,9.28192
3958,-1.72473,-3.21616,9.08785
3959,-1.88136,-3.52489,8.90866
3960,-2.05395,-3.86501,8.74595
3961,-2.24413,-4.23961,8.60171
3962,-2.45366,-4.65201,8.47837
3963,-2.68447,-5.10577,8.37891
3964,-2.93865,-5.60461,8.30695
3965,-3.21844,-6.1524,8.26688
3966,-3.52627,-6.75307,8.26401
3967,-3.86468,-7.4105,8.30472
3968,-4.23634,-8.12834,8.39665
3969,-4.644,-8.90983,8.54887
3970,-5.09042,-9.75742,8.77212
3971,-5.57827,-10.6724,9.07891
3972,-6.11002,-11.6544,9.48375
3973,-6.68776,-12.7006,10.0031
3974,-7.31295,-13.8049,10.6555
3975,-7.98615,-14.957,11.4608
3976,-8.70663,-16.1412,12.4403
3977,-9.4719,-17.335,13.6149
3978,-10.2772,-18.5081,15.0041
3979,-11.115,-19.6215,16.6232
3980,-11.9742,-20.6272,18.4807
3981,-12.8399,-21.4686,20.5745
3982,-13.6928,-22.083,22.8881
3983,-14.5094,-22.4054,25.3864
3984,-15.2623,-22.3743,28.0137
3985,-15.9214,-21.9398,30.6929
3986,-16.4557,-21.0722,33.3286
3987,-16.8353,-19.7693,35.8137
3988,-17.0349,-18.0619,38.0398
3989,-17.036,-16.0142,39.9092
3990,-16.8292,-13.7186,41.3477
3991,-16.4162,-11.2859,42.3134
3992,-15.8089,-8.83153,42.8005
3993,-15.0293,-6.46279,42.8377
3994,-14.1063,-4.26761,42.4806
3995,-13.0732,-2.30831,41.8021
3996,-11.9649,-0.620058,40.8812
3997,-10.815,0.786679,39.7944
3998,-9.65401,1.92107,38.6092
3999,-8.50783,2.80597,37.3804
4000,-7.39735,3.47218,36.1498
4001,-6.33835,3.95379,34.9466
4002,-5.34185,4.28474,33.7895
4003,-4.41468,4.49663,32.6891
4004,-3.56019,4.61752,31.6497
4005,-2.77892,4.6715,30.6719
4006,-2.06927,4.67865,29.7532
4007,-1.42806,4.65538,28.89
4008,-0.851017,4.61486,28.078
4009,-0.333143,4.56746,27.3125
4010,0.13094,4.52129,26.5895
4011,0.546782,4.48253,25.9051
4012,0.919917,4.4559,25.2559
4013,1.25574,4.4449,24.6392
4014,1.55943,4.45214,24.0528
4015,1.83586,4.4795,23.4947
4016,2.08962,4.52835,22.9638
4017,2.32497,4.59969,22.459
4018,2.54582,4.69422,21.9797
4019,2.7558,4.81249,21.5257
4020,2.95822,4.95494,21.097
4021,3.15611,5.12192,20.6939
4022,3.35227,5.31379,20.3169
4023,3.54923,5.53088,19.9669
4024,3.74934,5.77351,19.645
4025,3.95475,6.04203,19.3526
4026,4.16743,6.33674,19.0914
4027,4.38919,6.6579,18.8633
4028,4.6217,7.00568,18.6706
4029,4.86646,7.38012,18.516
4030,5.12486,7.78105,18.4024
4031,5.39808,8.20801,18.3332
4032,5.68715,8.66018,18.3121
4033,5.99292,9.13621,18.343
4034,6.31597,9.63415,18.4303
4035,6.65661,10.1513,18.5786
4036,7.01484,10.684,18.7925
4037,7.39024,11.2276,19.0768
4038,7.78194,11.7762,19.4361
4039,8.18852,12.3223,19.8743
4040,8.6079,12.8573,20.3951
4041,9.03734,13.3707,21.0006
4042,9.47325,13.8508,21.6917
4043,9.91123,14.2843,22.4672
4044,10.3459,14.6569,23.3233
4045,10.7712,14.9538,24.2533
4046,11.18,15.1601,25.2472
4047,11.5645,15.2617,26.2914
4048,11.9166,15.2464,27.3686
4049,12.2277,15.1047,28.4581
4050,12.4893,14.8311,29.5365
4051,12.6935,14.4249,30.5788
4052,12.8334,13.8904,31.5592
4053,12.9033,13.2378,32.4529
4054,12.8993,12.4824,33.2377
4055,12.8197,11.6442,33.8952
4056,12.6647,10.7462,34.4119
4057,12.4372,9.81364,34.7803
4058,12.142,8.8717,34.9984
4059,11.7857,7.94433,35.0702
4060,11.3767,7.05281,35.0042
4061,10.9242,6.21481,34.8127
4062,10.4382,5.44384,34.5106
4063,9.92865,4.74914,34.1141
4064,9.40543,4.13585,33.6397
4065,8.87765,3.60553,33.1031
4066,8.3536,3.15677,32.5189
4067,7.84052,2.78586,31.9002
4068,7.34452,2.4875,31.2578
4069,6.87059,2.25535,30.6012
4070,6.42259,2.08265,29.9379
4071,6.00339,1.96251,29.2738
4072,5.61492,1.8883,28.6136
4073,5.25833,1.85386,27.9608
4074,4.93409,1.85359,27.3181
4075,4.64212,1.88255,26.6873
4076,4.38194,1.93651,26.0699
4077,4.15272,2.01189,25.4669
4078,3.9534,2.10578,24.879
4079,3.78278,2.21587,24.3067
4080,3.63958,2.34038,23.7504
4081,3.52251,2.47805,23.2105
4082,3.43027,2.62803,22.6872
4083,3.36167,2.78988,22.1809
4084,3.31556,2.96348,21.6919
4085,3.29093,3.14901,21.2207
4086,3.2869,3.34689,20.7676
4087,3.3027,3.55776,20.3333
4088,3.33773,3.78246,19.9184
4089,3.39152,4.02195,19.5237
4090,3.46374,4.27735,19.1503
4091,3.5542,4.54989,18.7991
4092,3.66288,4.84084,18.4716
4093,3.78984,5.15155,18.1691
4094,3.93531,5.48341,17.8936
4095,4.09959,5.83777,17.6471
4096,4.2831,6.21593,17.432
4097,4.48633,6.61911,17.2509
4098,4.70985,7.04835,17.1069
4099,4.95423,7.50446,17.0037
4100,5.22009,7.98792,16.945
4101,5.50798,8.49879,16.9354
4102,5.81839,9.03653,16.9797
4103,6.1517,9.59991,17.0832
4104,6.50805,10.1868,17.2517
4105,6.88735,10.7939,17.4911
4106,7.28914,11.4167,17.8078
4107,7.71247,12.0491,18.2078
4108,8.15585,12.6832,18.6971
4109,8.61708,13.3093,19.2811
4110,9.09313,13.9154,19.9637
4111,9.58004,14.4875,20.7475
4112,10.0728,15.0095,21.6325
4113,10.5651,15.4639,22.6159
4114,11.0499,15.8315,23.691
4115,11.5185,16.0931,24.8467
4116,11.9615,16.2301,26.0671
4117,12.3687,16.2259,27.3314
4118,12.7293,16.0674,28.614
4119,13.0328,15.7465,29.8854
4120,13.2688,15.2616,31.1135
4121,13.4286,14.6182,32.2651
4122,13.5047,13.8294,33.3085
4123,13.4923,12.9157,34.2152
4124,13.3891,11.9036,34.9624
4125,13.1959,10.824,35.5342
4126,12.9165,9.70985,35.9226
4127,12.5572,8.59382,36.128
4128,12.1271,7.50617,36.1577
4129,11.6369,6.47295,36.0255
4130,11.0984,5.51479,35.7494
4131,10.5243,4.64644,35.3502
4132,9.92694,3.87679,34.8493
4133,9.3181,3.20944,34.2681
4134,8.70862,2.64354,33.626
4135,8.10803,2.17476,32.9405
4136,7.52441,1.79632,32.2263
4137,6.96436,1.49987,31.4957
4138,6.43299,1.27632,30.7583
4139,5.93406,1.1164,30.0216
4140,5.47011,1.01116,29.2912
4141,5.0426,0.952255,28.5712
4142,4.6521,0.932143,27.8642
4143,4.29845,0.944184,27.1723
4144,3.98092,0.982665,26.4965
4145,3.69835,1.04278,25.8375
4146,3.44928,1.12058,25.1957
4147,3.23203,1.21289,24.5711
4148,3.04485,1.31726,23.9636
4149,2.88591,1.43183,23.3732
4150,2.75345,1.55532,22.7996
4151,2.64573,1.6869,22.2428
4152,2.56116,1.82614,21.7026
4153,2.49826,1.97298,21.1789
4154,2.45569,2.12762,20.6716
4155,2.43228,2.29054,20.1809
4156,2.42704,2.46244,19.7068
4157,2.43912,2.64418,19.2495
4158,2.46786,2.8368,18.8092
4159,2.51277,3.04149,18.3865
4160,2.57352,3.25956,17.9817
4161,2.64995,3.49244,17.5955
4162,2.74204,3.74167,17.2286
4163,2.84994,4.00887,16.8821
4164,2.97395,4.29578,16.5572
4165,3.11448,4.60417,16.2551
4166,3.27209,4.9359,15.9776
4167,3.44749,5.29285,15.7267
4168,3.64145,5.67691,15.5046
4169,3.8549,6.08995,15.3142
4170,4.08881,6.53374,15.1586
4171,4.34424,7.00991,15.0414
4172,4.62231,7.51986,14.9669
4173,4.92412,8.06465,14.9401
4174,5.25077,8.64484,14.9663
4175,5.60325,9.26033,15.0519
4176,5.98244,9.91017,15.2037
4177,6.38897,10.5923,15.4294
4178,6.82314,11.3032,15.7371
4179,7.28484,12.0376,16.1355
4180,7.77334,12.7882,16.6333
4181,8.28718,13.5452,17.2393
4182,8.82398,14.2961,17.9614
4183,9.38024,15.0252,18.8062
4184,9.95113,15.7136,19.7782
4185,10.5304,16.3394,20.8785
4186,11.11,16.878,22.104
4187,11.6805,17.3029,23.446
4188,12.2305,17.5868,24.8894
4189,12.7473,17.7037,26.4118
4190,13.217,17.6309,27.9831
4191,13.6252,17.3511,29.5665
4192,13.9575,16.8556,31.1196
4193,14.2006,16.1454,32.5965
4194,14.3431,15.2333,33.9516
4195,14.3764,14.1434,35.1424
4196,14.2955,12.9098,36.1336
4197,14.0997,11.5747,36.8997
4198,13.7924,10.1844,37.4271
4199,13.3813,8.78585,37.7146
4200,12.8776,7.42251,37.7722
4201,12.2953,6.13173,37.6196
4202,11.6504,4.94256,37.2832
4203,10.9594,3.87496,36.7932
4204,10.2389,2.94,36.1805
4205,9.50458,2.14085,35.4751
4206,8.77056,1.47423,34.7039
4207,8.04905,0.932125,33.8899
4208,7.35019,0.503328,33.0521
4209,6.682,0.174902,32.2054
4210,6.05045,-0.0667043,31.361
4211,5.45966,-0.234811,30.527
4212,4.91214,-0.341928,29.7087
4213,4.40902,-0.39941,28.9098
4214,3.95029,-0.417273,28.1321
4215,3.53508,-0.404149,27.3766
4216,3.16183,-0.367325,26.6434
4217,2.82851,-0.312828,25.9322
4218,2.53274,-0.245548,25.2424
4219,2.27198,-0.169374,24.5732
4220,2.04359,-0.0873252,23.9239
4221,1.84493,-0.00167774,23.2935
4222,1.67343,0.0859136,22.6812
4223,1.52663,0.174313,22.0864
4224,1.40222,0.262809,21.5084
4225,1.29806,0.351038,20.9465
4226,1.2122,0.438918,20.4002
4227,1.14285,0.526588,19.869
4228,1.08845,0.614369,19.3524
4229,1.0476,0.702725,18.8501
4230,1.0191,0.792233,18.3617
4231,1.00191,0.883566,17.8868
4232,0.99517,0.977473,17.4253
4233,0.998162,1.07477,16.9769
4234,1.01033,1.17634,16.5413
4235,1.03125,1.28311,16.1184
4236,1.06063,1.39607,15.7081
4237,1.0983,1.51629,15.3102
4238,1.14423,1.64487,14.9248
4239,1.19847,1.78302,14.5519
4240,1.26121,1.93199,14.1915
4241,1.33274,2.09316,13.8438
4242,1.41345,2.26797,13.5091
4243,1.50383,2.45798,13.1876
4244,1.6045,2.6649,12.8798
4245,1.71617,2.89052,12.5864
4246,1.83966,3.13681,12.308
4247,1.97593,3.40587,12.0457
4248,2.12602,3.69996,11.8006
4249,2.29113,4.02151,11.5742
4250,2.47256,4.37309,11.3683
4251,2.67174,4.75744,11.185
4252,2.89024,5.17742,11.0269
4253,3.12976,5.63602,10.8973
4254,3.39212,6.13627,10.7999
4255,3.67925,6.68119,10.7392
4256,3.9932,7.27372,10.7207
4257,4.33607,7.91655,10.7507
4258,4.71001,8.61194,10.8366
4259,5.11716,9.36151,10.9871
4260,5.55954,10.1659,11.2122
4261,6.03899,11.0243,11.5235
4262,6.55703,11.9342,11.9337
4263,7.11465,12.8904,12.457
4264,7.71212,13.8847,13.1088
4265,8.34872,14.9047,13.9048
4266,9.02238,15.9335,14.861
4267,9.72938,16.9484,15.9919
4268,10.4639,17.9205,17.3094
4269,11.2175,18.8144,18.8205
4270,11.979,19.5889,20.5252
4271,12.7341,20.1974,22.4137
4272,13.4653,20.5912,24.464
4273,14.152,20.7225,26.6396
4274,14.7715,20.5494,28.8888
4275,15.2995,20.0413,31.1456
4276,15.712,19.1849,33.3331
4277,15.9872,17.9884,35.3689
4278,16.1071,16.4837,37.1729
4279,16.0597,14.7255,38.6759
4280,15.84,12.7869,39.8266
4281,15.4515,10.7521,40.5978
4282,14.9051,8.70695,40.9877
4283,14.2188,6.73084,41.0182
4284,13.4159,4.88932,40.7302
4285,12.5226,3.23,40.1768
4286,11.5665,1.78142,39.416
4287,10.5742,0.554448,38.5051
4288,9.57024,-0.454614,37.4957
4289,8.57575,-1.26015,36.4313
4290,7.60824,-1.88335,35.3465
4291,6.68133,-2.34886,34.2667
4292,5.80492,-2.68222,33.2098
4293,4.98558,-2.90797,32.187
4294,4.22701,-3.04863,31.2046
4295,3.53055,-3.12407,30.2654
4296,2.89564,-3.15133,29.3696
4297,2.32029,-3.14469,28.5159
4298,1.80149,-3.1159,27.702
4299,1.33548,-3.07446,26.9253
4300,0.918053,-3.02794,26.183
4301,0.544779,-2.98228,25.4724
4302,0.211138,-2.94209,24.7912
4303,-0.0873391,-2.91091,24.1371
4304,-0.354991,-2.89139,23.5084
4305,-0.595963,-2.88554,22.9034
4306,-0.81417,-2.89485,22.3209
4307,-1.01328,-2.92044,21.7598
4308,-1.19669,-2.96316,21.2193
4309,-1.36758,-3.02367,20.6988
4310,-1.52885,-3.10256,20.198
4311,-1.68318,-3.20036,19.7164
4312,-1.83308,-3.31759,19.2542
4313,-1.98082,-3.45484,18.8112
4314,-2.12857,-3.61275,18.3879
4315,-2.27831,-3.79205,17.9845
4316,-2.43193,-3.99358,17.6017
4317,-2.59122,-4.21827,17.2403
4318,-2.7579,-4.4672,16.9012
4319,-2.93362,-4.74152,16.5857
4320,-3.12001,-5.04251,16.2954
4321,-3.31865,-5.3715,16.032
4322,-3.5311,-5.7299,15.7977
4323,-3.75892,-6.11913,15.595
4324,-4.00365,-6.54056,15.427
4325,-4.26681,-6.99548,15.2972
4326,-4.54987,-7.48498,15.2096
4327,-4.8543,-8.00988,15.1688
4328,-5.18143,-8.57055,15.1801
4329,-5.53251,-9.16679,15.2494
4330,-5.9086,-9.79758,15.3834
4331,-6.31053,-10.4609,15.5893
4332,-6.73877,-11.1534,15.875
4333,-7.19337,-11.87,16.2487
4334,-7.67381,-12.6039,16.7189
4335,-8.17884,-13.3458,17.2941
4336,-8.70633,-14.0838,17.9821
4337,-9.25307,-14.8031,18.7894
4338,-9.81462,-15.4858,19.7206
4339,-10.3851,-16.1111,20.7773
4340,-10.9571,-16.6555,21.9572
4341,-11.5215,-17.0935,23.2527
4342,-12.0677,-17.3988,24.6502
4343,-12.5835,-17.5458,26.1292
4344,-13.0556,-17.5118,27.662
4345,-13.47,-17.279,29.2139
4346,-13.8128,-16.8372,30.7447
4347,-14.0707,-16.1855,32.2105
4348,-14.2323,-15.3338,33.5669
4349,-14.2885,-14.3031,34.7718
4350,-14.2339,-13.1245,35.7891
4351,-14.0668,-11.8373,36.592
4352,-13.7896,-10.4857,37.1645
4353,-13.4088,-9.11515,37.5024
4354,-12.9348,-7.76878,37.613
4355,-12.3804,-6.48441,37.5131
4356,-11.7608,-5.29227,37.2268
4357,-11.0921,-4.21402,36.7824
4358,-10.3905,-3.26262,36.2099
4359,-9.67154,-2.44316,35.5387
4360,-8.94933,-1.7541,34.7955
4361,-8.23632,-1.1889,34.004
4362,-7.54298,-0.737529,33.1837
4363,-6.87769,-0.387897,32.3501
4364,-6.24683,-0.127026,31.5151
4365,-5.65495,0.0580675,30.6876
4366,-5.10494,0.179743,29.8735
4367,-4.5983,0.249339,29.077
4368,-4.13536,0.276951,28.3004
4369,-3.71551,0.271347,27.545
4370,-3.33745,0.239984,26.8112
4371,-2.99934,0.189071,26.0989
4372,-2.69899,0.123678,25.4077
4373,-2.43398,0.0478644,24.737
4374,-2.20177,-0.0351996,24.0859
4375,-1.99982,-0.123103,23.4537
4376,-1.8256,-0.214081,22.8397
4377,-1.67673,-0.306907,22.2431
4378,-1.55091,-0.400802,21.6635
4379,-1.44603,-0.495355,21.1
4380,-1.36016,-0.590453,20.5523
4381,-1.29154,-0.686225,20.0198
4382,-1.23861,-0.782999,19.5022
4383,-1.19999,-0.88126,18.999
4384,-1.17449,-0.98162,18.5099
4385,-1.16111,-1.0848,18.0347
4386,-1.15898,-1.19162,17.5732
4387,-1.16743,-1.30297,17.1251
4388,-1.18594,-1.41981,16.6902
4389,-1.2141,-1.54318,16.2686
4390,-1.25169,-1.67419,15.86
4391,-1.29859,-1.81402,15.4646
4392,-1.3548,-1.96391,15.0824
4393,-1.42047,-2.12521,14.7135
4394,-1.49586,-2.29936,14.3582
4395,-1.58132,-2.48788,14.0167
4396,-1.67735,-2.69241,13.6894
4397,-1.78455,-2.91471,13.3771
4398,-1.90364,-3.15667,13.0803
4399,-2.03546,-3.42031,12.8
4400,-2.18095,-3.70779,12.5373
4401,-2.3412,-4.02142,12.2936
4402,-2.51741,-4.36364,12.0705
4403,-2.71091,-4.73705,11.8703
4404,-2.92315,-5.14435,11.6952
4405,-3.1557,-5.58833,11.5484
4406,-3.41026,-6.07186,11.4333
4407,-3.68864,-6.59777,11.3543
4408,-3.99273,-7.16879,11.3163
4409,-4.32451,-7.78745,11.3253
4410,-4.68599,-8.45586,11.3883
4411,-5.07914,-9.17555,11.5133
4412,-5.50588,-9.94714,11.7097
4413,-5.96793,-10.77,11.9879
4414,-6.46671,-11.6418,12.36
4415,-7.00318,-12.558,12.839
4416,-7.57764,-13.5111,13.439
4417,-8.1895,-14.4902,14.1748
4418,-8.83695,-15.4798,15.0612
4419,-9.51668,-16.4597,16.1117
4420,-10.2235,-17.4037,17.338
4421,-10.9498,-18.2801,18.7472
4422,-11.6857,-19.0511,20.3405
4423,-12.4181,-19.6744,22.1107
4424,-13.1312,-20.105,24.0395
4425,-13.8062,-20.2979,26.096
4426,-14.4222,-20.2124,28.2352
4427,-14.9566,-19.8174,30.3987
4428,-15.3869,-19.0958,32.5173
4429,-15.6917,-18.0494,34.5152
4430,-15.8531,-16.7016,36.3165
4431,-15.858,-15.0968,37.853
4432,-15.6998,-13.2982,39.071
4433,-15.3792,-11.3811,39.9375
4434,-14.9041,-9.42549,40.4422
4435,-14.2894,-7.50801,40.5978
4436,-13.5553,-5.69481,40.4359
4437,-12.7257,-4.03683,40.0018
4438,-11.8262,-2.56776,39.348
4439,-10.8824,-1.30438,38.5282
4440,-9.91823,-0.248828,37.5929
4441,-8.9551,0.608093,36.586
4442,-8.01101,1.2834,35.5433
4443,-7.10043,1.79867,34.4926
4444,-6.23426,2.17734,33.4538
4445,-5.42014,2.44275,32.4405
4446,-4.66283,2.61683,31.4609
4447,-3.96462,2.71934,30.5194
4448,-3.32586,2.76753,29.6177
4449,-2.74532,2.77606,28.7554
4450,-2.22063,2.75717,27.931
4451,-1.74858,2.72085,27.1425
4452,-1.32543,2.67516,26.3875
4453,-0.947073,2.62648,25.6635
4454,-0.609294,2.57983,24.9683
4455,-0.307841,2.53906,24.2997
4456,-0.0385478,2.50712,23.6561
4457,0.202597,2.48621,23.0357
4458,0.419407,2.47798,22.4372
4459,0.615466,2.48366,21.8595
4460,0.794118,2.50416,21.3016
4461,0.958466,2.54017,20.7629
4462,1.11137,2.59225,20.2428
4463,1.25549,2.6609,19.7408
4464,1.39324,2.74658,19.2567
4465,1.52687,2.84977,18.7903
4466,1.65848,2.97102,18.3416
4467,1.79,3.11094,17.9107
4468,1.92326,3.27025,17.4978
4469,2.05996,3.4498,17.1034
4470,2.20176,3.65053,16.728
4471,2.35024,3.87354,16.3723
4472,2.50693,4.12005,16.0372
4473,2.67336,4.39141,15.724
4474,2.85104,4.6891,15.4339
4475,3.04148,5.0147,15.1688
4476,3.24619,5.36989,14.9307
4477,3.46673,5.75639,14.722
4478,3.70465,6.17596,14.5457
4479,3.96152,6.6303,14.4051
4480,4.23893,7.12099,14.3042
4481,4.53845,7.6494,14.2476
4482,4.86162,8.21657,14.2405
4483,5.20991,8.82301,14.2891
4484,5.58467,9.46856,14.4002
4485,5.98704,10.1521,14.5814
4486,6.41791,10.8712,14.8411
4487,6.8778,11.6221,15.1884
4488,7.36667,12.3988,15.633
4489,7.88386,13.193,16.1847
4490,8.42783,13.9937,16.8532
4491,8.99598,14.7867,17.6473
4492,9.58445,15.5541,18.5745
4493,10.1879,16.2746,19.6393
4494,10.7991,16.9233,20.8427
